,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,Total_Pts
110,104,James Tarkowski,EVE,DEF,7.8,2.56,0.0,3.54,0.0,0.0,0.0,2.23,0.0,2.71,0.0,3.31,0.0,0.0,0.0,1.8,0.0,0.0,1.24,0.0,3.36,0.0,0.0,0.0,20.749999999999996
111,886,Ethan Pinnock,BRE,DEF,7.9,0.0,0.0,6.73,0.0,0.0,2.49,0.0,4.82,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,4.59,0.0,3.89,0.0,0.0,1.04,27.21
112,655,Alphonse Areola,WHU,GK,6.6,0.0,0.0,0.0,5.09,0.0,0.0,3.57,0.0,4.04,0.0,0.0,5.21,0.0,0.0,4.42,0.0,0.0,0.0,3.12,0.0,0.0,0.0,4.52,29.97
113,408,Diogo Dalot,MUN,DEF,8.2,2.1,0.0,1.44,0.0,0.0,1.68,0.0,2.44,0.0,0.0,0.0,1.07,0.0,0.0,2.22,0.0,1.99,0.0,0.0,2.4,0.0,0.0,0.0,15.340000000000002
114,397,Cole Palmer,CHE,MID,6.5,0.0,0.0,0.0,4.23,0.0,3.71,0.0,0.0,4.36,0.0,4.95,0.0,0.0,0.0,0.0,3.84,0.0,4.21,0.0,4.07,0.0,0.0,0.0,29.37
115,392,Bernardo Silva,MCI,MID,8.3,0.0,0.0,0.0,3.62,0.0,3.26,0.0,0.0,4.73,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.42,0.0,0.0,2.43,25.409999999999997
116,1011,José Sá,WOL,GK,6.9,0.0,4.27,3.51,0.0,5.16,0.0,0.0,4.97,0.0,0.0,0.0,4.43,0.0,0.0,0.0,4.29,0.0,4.19,0.0,5.01,0.0,0.0,0.0,35.83
117,588,Michail Antonio,WHU,FOR,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.26,0.0,0.0,2.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,2.58,8.2
118,1105,Hwang Hee-chan,WOL,MID,7.3,0.0,3.85,3.18,0.0,4.08,0.0,0.0,3.79,0.0,0.0,0.0,3.36,0.0,0.0,0.0,3.28,0.0,3.06,0.0,3.47,0.0,0.0,0.0,28.069999999999997
119,465,Joelinton,NEW,MID,8.0,0.0,0.0,3.89,0.0,0.0,0.0,3.44,0.0,3.16,0.0,3.89,0.0,0.0,0.0,3.3,0.0,3.91,0.0,0.0,0.0,0.0,2.85,0.0,24.44
120,340,Joe Gomez,LIV,DEF,8.2,0.0,0.0,0.0,1.97,0.0,2.58,0.0,3.09,0.0,0.0,0.0,2.31,0.0,0.0,2.18,0.0,2.89,0.0,0.0,0.0,0.0,2.37,0.0,17.39
121,620,Max Kilman,WOL,DEF,7.7,0.0,3.24,1.26,0.0,4.02,0.0,0.0,4.24,0.0,0.0,0.0,3.51,0.0,0.0,0.0,2.34,0.0,2.5,0.0,3.68,0.0,0.0,0.0,24.79
122,85,Leandro Trossard,ARS,MID,8.7,0.0,0.0,2.06,0.0,1.93,0.0,0.0,1.58,0.0,0.0,0.0,1.94,0.0,0.0,1.54,0.0,0.0,0.0,2.17,0.0,1.85,0.0,0.0,13.07
123,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,570,Sam Johnstone,CRY,GK,6.5,0.0,0.0,0.0,4.47,0.0,4.95,0.0,3.31,0.0,0.0,2.93,0.0,4.05,0.0,0.0,0.0,0.0,3.38,0.0,3.64,0.0,0.0,0.0,26.73
125,59,John McGinn,AVL,MID,7.7,2.19,0.0,0.0,2.35,0.0,2.09,0.0,2.43,0.0,0.0,0.0,2.44,0.0,2.96,0.0,0.0,2.3,0.0,0.0,2.65,0.0,0.0,0.0,19.41
126,2351,Jeremy Doku,MCI,MID,8.5,0.0,0.0,0.0,3.23,0.0,2.68,0.0,0.0,3.35,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,2.76,0.0,0.0,2.02,19.79
127,168,Conor Gallagher,CHE,MID,7.8,0.0,0.0,0.0,2.63,0.0,2.3,0.0,0.0,2.59,0.0,2.39,0.0,0.0,0.0,0.0,2.18,0.0,2.06,0.0,2.3,0.0,0.0,0.0,16.45
128,160,Kurt Zouma,WHU,DEF,7.4,0.0,0.0,0.0,4.07,0.0,0.0,1.64,0.0,2.65,0.0,0.0,3.98,0.0,0.0,2.63,0.0,0.0,0.0,1.31,0.0,0.0,0.0,2.51,18.79
129,237,Lucas Digne,AVL,DEF,7.6,1.9,0.0,0.0,2.85,0.0,1.76,0.0,2.12,0.0,0.0,0.0,2.08,0.0,3.64,0.0,0.0,1.81,0.0,0.0,3.14,0.0,0.0,0.0,19.3
130,1315,Ivan Perišić,TOT,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,175,Mateo Kovačić,MCI,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.66,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,1.57,0.0,0.0,1.13,6.3500000000000005
132,185,Tyrick Mitchell,CRY,DEF,7.7,0.0,0.0,0.0,3.37,0.0,3.96,0.0,2.25,0.0,0.0,1.3,0.0,2.61,0.0,0.0,0.0,0.0,2.49,0.0,2.78,0.0,0.0,0.0,18.76
133,890,Mathias Jensen,BRE,MID,7.6,0.0,0.0,3.59,0.0,0.0,2.76,0.0,2.74,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,2.84,0.0,2.58,0.0,0.0,1.68,18.89
134,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1285,Brennan Johnson,TOT,MID,8.0,4.16,0.0,0.0,2.76,0.0,0.0,4.5,0.0,3.58,4.01,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,3.32,0.0,4.39,0.0,0.0,30.799999999999997
136,1326,Aaron Hickey,BRE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1269,João Palhinha,FUL,MID,7.9,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,4.86,0.0,4.1,0.0,0.0,0.0,4.04,0.0,4.48,0.0,0.0,0.0,4.13,0.0,0.0,26.39
139,604,Aaron Cresswell,WHU,DEF,7.7,0.0,0.0,0.0,0.37,0.0,0.0,0.36,0.0,0.44,0.0,0.0,0.73,0.0,0.0,0.58,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.59,3.4699999999999998
140,1440,Antony,MUN,MID,8.7,2.64,0.0,2.21,0.0,0.0,2.99,0.0,3.66,0.0,0.0,0.0,2.38,0.0,0.0,2.59,0.0,2.59,0.0,0.0,2.58,0.0,0.0,0.0,21.64
141,3381,Malo Gusto,CHE,DEF,6.8,0.0,0.0,0.0,1.46,0.0,0.57,0.0,0.0,0.86,0.0,1.01,0.0,0.0,0.0,0.0,0.86,0.0,0.94,0.0,0.89,0.0,0.0,0.0,6.589999999999999
142,538,Ben Davies,TOT,DEF,7.8,3.74,0.0,0.0,1.04,0.0,0.0,4.68,0.0,1.18,1.66,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.19,0.0,2.15,0.0,0.0,17.48
143,734,Saïd Benrahma,WHU,MID,7.9,0.0,0.0,0.0,1.37,0.0,0.0,1.19,0.0,1.29,0.0,0.0,1.51,0.0,0.0,1.34,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.32,9.03
144,178,Joel Ward,CRY,DEF,7.5,0.0,0.0,0.0,3.69,0.0,4.4,0.0,2.51,0.0,0.0,1.39,0.0,2.81,0.0,0.0,0.0,0.0,2.67,0.0,2.74,0.0,0.0,0.0,20.21
145,634,Willy Boly,FOR,DEF,6.8,0.0,0.0,1.22,0.0,0.0,0.67,0.0,0.44,0.0,0.45,0.0,0.0,0.0,0.0,0.54,0.0,0.36,0.0,0.0,0.4,0.0,0.0,0.0,4.08
146,1069,Leon Bailey,AVL,MID,7.8,1.52,0.0,0.0,1.69,0.0,1.48,0.0,1.71,0.0,0.0,0.0,1.63,0.0,2.18,0.0,0.0,1.52,0.0,0.0,2.01,0.0,0.0,0.0,13.739999999999998
147,209,Dominic Calvert-Lewin,EVE,FOR,7.9,4.1,0.0,4.09,0.0,0.0,0.0,3.6,0.0,3.93,0.0,3.68,0.0,0.0,0.0,3.59,0.0,0.0,2.79,0.0,3.73,0.0,0.0,0.0,29.509999999999998
148,1437,Lucas Paquetá,WHU,MID,8.0,0.0,0.0,0.0,4.38,0.0,0.0,2.88,0.0,3.06,0.0,0.0,3.38,0.0,0.0,3.14,0.0,0.0,0.0,2.46,0.0,0.0,0.0,2.95,22.25
149,430,Andreas Pereira,FUL,MID,7.9,0.0,4.37,0.0,3.41,0.0,4.0,0.0,0.0,3.93,0.0,2.97,0.0,0.0,0.0,3.7,0.0,3.65,0.0,0.0,0.0,3.18,0.0,0.0,29.209999999999997
150,649,Abdoulaye Doucouré,EVE,MID,7.3,4.08,0.0,3.96,0.0,0.0,0.0,3.57,0.0,3.71,0.0,3.37,0.0,0.0,0.0,3.22,0.0,0.0,2.56,0.0,3.44,0.0,0.0,0.0,27.91
151,1215,Alejandro Garnacho,MUN,MID,7.5,1.88,0.0,1.54,0.0,0.0,1.87,0.0,2.26,0.0,0.0,0.0,1.33,0.0,0.0,1.66,0.0,1.73,0.0,0.0,1.62,0.0,0.0,0.0,13.89
152,3384,Carlton Morris,LUT,FOR,7.1,0.0,0.0,3.49,0.0,3.22,0.0,0.0,0.0,2.87,0.0,3.71,0.0,0.0,0.0,3.15,0.0,3.49,0.0,0.0,3.58,0.0,0.0,0.0,23.509999999999998
153,531,Pierre Højbjerg,TOT,MID,8.1,3.25,0.0,0.0,2.4,0.0,0.0,2.78,0.0,1.7,2.2,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,1.71,0.0,1.9,0.0,0.0,18.31
154,1227,Philip Billing,BOU,MID,7.8,0.0,0.0,0.0,3.21,0.0,2.98,0.0,2.82,0.0,0.0,3.34,0.0,0.0,0.0,2.62,0.0,2.89,0.0,0.0,0.0,2.73,0.0,0.0,20.59
155,71,Jason Steele,BHA,GK,7.0,0.0,0.0,0.0,2.55,0.0,2.87,0.0,3.0,0.0,0.0,0.0,1.58,2.06,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,1.98,16.13
156,898,Nathan Collins,BRE,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,3.76,0.0,3.42,0.0,0.0,0.9,9.75
157,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,2.09,0.0,4.62,0.0,0.0,0.0,0.0,4.55,0.0,4.63,0.0,4.58,0.0,0.0,0.0,21.32
158,1002,Ibrahima Konaté,LIV,DEF,9.0,0.0,0.0,0.0,5.37,0.0,5.59,0.0,5.44,0.0,0.0,0.0,3.59,0.0,0.0,2.76,0.0,4.41,0.0,0.0,0.0,0.0,3.18,0.0,30.34
159,222,Alex Iwobi,FUL,MID,7.8,0.0,3.45,0.0,2.9,0.0,3.0,0.0,0.0,2.98,0.0,2.42,0.0,0.0,0.0,2.71,0.0,2.68,0.0,0.0,0.0,2.52,0.0,0.0,22.66
160,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.0,0.0,0.88,0.0,1.0,0.0,0.0,1.39,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.94,0.0,0.0,0.7,6.95
161,335,Youri Tielemans,AVL,MID,8.1,2.02,0.0,0.0,2.16,0.0,1.23,0.0,1.21,0.0,0.0,0.0,1.2,0.0,1.47,0.0,0.0,1.12,0.0,0.0,1.36,0.0,0.0,0.0,11.77
162,3182,Mykhailo Mudryk,CHE,MID,8.2,0.0,0.0,0.0,2.37,0.0,2.0,0.0,0.0,2.13,0.0,2.36,0.0,0.0,0.0,0.0,1.79,0.0,1.88,0.0,1.91,0.0,0.0,0.0,14.439999999999998
163,66,Yves Bissouma,TOT,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,3.76,4.59,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,3.07,0.0,4.79,0.0,0.0,25.93
164,725,Danny Welbeck,BHA,FOR,7.5,0.0,0.0,0.0,0.57,0.0,1.17,0.0,1.47,0.0,0.0,0.0,1.7,1.9,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,2.2,11.29
165,1316,Pape Matar Sarr,TOT,MID,6.5,2.37,0.0,0.0,1.75,0.0,0.0,3.68,0.0,2.6,3.56,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,2.36,0.0,3.3,0.0,0.0,23.37
166,653,Kenny Tete,FUL,DEF,7.4,0.0,1.02,0.0,0.55,0.0,1.0,0.0,0.0,0.87,0.0,0.59,0.0,0.0,0.0,0.97,0.0,0.87,0.0,0.0,0.0,0.68,0.0,0.0,6.55
167,454,Jamaal Lascelles,NEW,DEF,6.6,0.0,0.0,3.62,0.0,0.0,0.0,3.92,0.0,1.45,0.0,1.28,0.0,0.0,0.0,0.96,0.0,1.18,0.0,0.0,0.0,0.0,0.73,0.0,13.14
168,715,Vladimír Coufal,WHU,DEF,7.4,0.0,0.0,0.0,4.75,0.0,0.0,1.98,0.0,2.87,0.0,0.0,4.09,0.0,0.0,2.85,0.0,0.0,0.0,1.62,0.0,0.0,0.0,2.63,20.790000000000003
169,622,Daniel Podence,WOL,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1377,Rico Lewis,MCI,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.53,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.61,0.0,0.0,0.43,2.93
171,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,542,Serge Aurier,FOR,DEF,7.0,0.0,0.0,0.78,0.0,0.0,0.7,0.0,0.83,0.0,0.71,0.0,0.0,0.0,0.0,0.97,0.0,0.53,0.0,0.0,0.76,0.0,0.0,0.0,5.28
173,144,Billy Gilmour,BHA,MID,6.8,0.0,0.0,0.0,2.45,0.0,3.12,0.0,2.63,0.0,0.0,0.0,1.71,2.91,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,2.15,16.48
174,115,Dwight McNeil,EVE,MID,7.9,3.45,0.0,3.26,0.0,0.0,0.0,3.26,0.0,3.52,0.0,3.21,0.0,0.0,0.0,3.12,0.0,0.0,2.57,0.0,3.29,0.0,0.0,0.0,25.68
175,154,Emerson Palmieri,WHU,DEF,7.1,0.0,0.0,0.0,4.69,0.0,0.0,1.51,0.0,2.49,0.0,0.0,3.72,0.0,0.0,2.42,0.0,0.0,0.0,1.16,0.0,0.0,0.0,2.25,18.240000000000002
176,266,Bobby Reid,FUL,MID,6.7,0.0,2.09,0.0,1.72,0.0,2.09,0.0,0.0,2.0,0.0,1.6,0.0,0.0,0.0,1.84,0.0,1.84,0.0,0.0,0.0,1.73,0.0,0.0,14.91
177,56,Jacob Ramsey,AVL,MID,8.0,0.67,0.0,0.0,0.74,0.0,0.72,0.0,0.9,0.0,0.0,0.0,1.16,0.0,1.47,0.0,0.0,1.07,0.0,0.0,1.39,0.0,0.0,0.0,8.12
178,1093,Aaron Ramsey,BUR,MID,6.7,0.0,0.0,0.7,0.0,0.71,0.0,0.0,0.69,0.0,0.0,1.1,0.0,0.0,0.0,0.86,0.0,0.95,0.0,0.0,0.87,0.0,0.0,0.0,5.88
179,3178,Álex Moreno,AVL,DEF,7.9,1.01,0.0,0.0,1.4,0.0,0.98,0.0,1.27,0.0,0.0,0.0,1.31,0.0,2.14,0.0,0.0,1.09,0.0,0.0,1.84,0.0,0.0,0.0,11.040000000000001
180,608,Issa Diop,FUL,DEF,7.3,0.0,0.73,0.0,0.41,0.0,1.08,0.0,0.0,2.16,0.0,2.16,0.0,0.0,0.0,4.66,0.0,3.91,0.0,0.0,0.0,2.37,0.0,0.0,17.48
181,994,Ashley Young,EVE,DEF,7.2,1.88,0.0,2.47,0.0,0.0,0.0,1.72,0.0,2.01,0.0,2.36,0.0,0.0,0.0,1.34,0.0,0.0,1.01,0.0,2.37,0.0,0.0,0.0,15.159999999999997
182,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,345,Neco Williams,FOR,DEF,6.8,0.0,0.0,0.32,0.0,0.0,0.38,0.0,0.44,0.0,0.46,0.0,0.0,0.0,0.0,0.67,0.0,0.39,0.0,0.0,0.5,0.0,0.0,0.0,3.16
185,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,91,Joël Veltman,BHA,DEF,7.9,0.0,0.0,0.0,2.63,0.0,2.92,0.0,3.04,0.0,0.0,0.0,1.53,2.42,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.38,15.279999999999998
187,511,Danny Ings,WHU,FOR,8.1,0.0,0.0,0.0,1.56,0.0,0.0,1.46,0.0,1.46,0.0,0.0,1.51,0.0,0.0,1.06,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.99,8.770000000000001
188,1113,Emerson,TOT,DEF,7.9,1.08,0.0,0.0,0.54,0.0,0.0,1.26,0.0,0.89,1.18,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.88,0.0,1.41,0.0,0.0,8.49
189,623,Raúl Jiménez,FUL,FOR,7.4,0.0,3.56,0.0,2.88,0.0,3.38,0.0,0.0,3.2,0.0,2.4,0.0,0.0,0.0,2.75,0.0,2.67,0.0,0.0,0.0,2.35,0.0,0.0,23.190000000000005
190,1256,Jan Paul van Hecke,BHA,DEF,6.7,0.0,0.0,0.0,3.66,0.0,4.82,0.0,4.95,0.0,0.0,0.0,1.91,4.49,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,2.79,24.65
191,624,Pedro Neto,WOL,MID,7.6,0.0,0.47,0.41,0.0,1.09,0.0,0.0,1.78,0.0,0.0,0.0,2.83,0.0,0.0,0.0,2.98,0.0,2.66,0.0,2.99,0.0,0.0,0.0,15.21
192,1317,Nayef Aguerd,WHU,DEF,7.3,0.0,0.0,0.0,5.06,0.0,0.0,1.73,0.0,2.89,0.0,0.0,4.35,0.0,0.0,2.79,0.0,0.0,0.0,1.34,0.0,0.0,0.0,2.63,20.79
193,713,Carlos Vinícius,FUL,FOR,6.9,0.0,1.63,0.0,1.28,0.0,1.69,0.0,0.0,1.6,0.0,1.14,0.0,0.0,0.0,1.15,0.0,1.19,0.0,0.0,0.0,1.12,0.0,0.0,10.799999999999997
194,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
195,1001,Michael Olise,CRY,MID,7.9,0.0,0.0,0.0,3.45,0.0,4.39,0.0,3.5,0.0,0.0,2.77,0.0,3.66,0.0,0.0,0.0,0.0,3.37,0.0,3.32,0.0,0.0,0.0,24.46
196,1545,Matheus Cunha,WOL,FOR,7.2,0.0,3.56,3.0,0.0,3.81,0.0,0.0,3.62,0.0,0.0,0.0,3.29,0.0,0.0,0.0,3.35,0.0,3.04,0.0,3.41,0.0,0.0,0.0,27.080000000000002
197,1897,Mark Flekken,BRE,GK,6.9,0.0,0.0,6.02,0.0,0.0,4.64,0.0,5.38,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,5.72,0.0,5.42,0.0,0.0,2.75,34.85
198,1230,Jefferson Lerma,CRY,MID,7.0,0.0,0.0,0.0,2.94,0.0,2.79,0.0,2.42,0.0,0.0,2.02,0.0,2.38,0.0,0.0,0.0,0.0,2.29,0.0,2.14,0.0,0.0,0.0,16.98
199,58,Marvelous Nakamba,LUT,MID,6.6,0.0,0.0,2.47,0.0,2.49,0.0,0.0,0.0,2.31,0.0,3.03,0.0,0.0,0.0,2.79,0.0,2.79,0.0,0.0,3.35,0.0,0.0,0.0,19.23
200,879,Christian Nørgaard,BRE,MID,6.9,0.0,0.0,4.98,0.0,0.0,2.72,0.0,2.77,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.35,0.0,0.0,1.8,21.900000000000002
201,844,Anthony Elanga,FOR,MID,7.2,0.0,0.0,3.46,0.0,0.0,3.05,0.0,2.87,0.0,3.32,0.0,0.0,0.0,0.0,3.59,0.0,2.5,0.0,0.0,2.97,0.0,0.0,0.0,21.759999999999998
202,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,192,Jordan Ayew,CRY,FOR,7.6,0.0,0.0,0.0,2.68,0.0,2.46,0.0,2.2,0.0,0.0,1.82,0.0,2.27,0.0,0.0,0.0,0.0,2.27,0.0,2.24,0.0,0.0,0.0,15.94
204,372,Joël Matip,LIV,DEF,8.0,0.0,0.0,0.0,0.63,0.0,1.03,0.0,0.97,0.0,0.0,0.0,0.96,0.0,0.0,0.85,0.0,1.11,0.0,0.0,0.0,0.0,1.06,0.0,6.609999999999999
205,1117,Mathias Jørgensen,BRE,DEF,6.6,0.0,0.0,0.7,0.0,0.0,0.63,0.0,0.89,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.36,0.0,0.0,0.2,3.8700000000000006
206,346,James Milner,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.61,0.0,0.0,0.0,0.74,0.8,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.95,4.43
207,1255,Julio César Enciso,BHA,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,84,Tariq Lamptey,BHA,DEF,7.4,0.0,0.0,0.0,1.93,0.0,2.8,0.0,2.86,0.0,0.0,0.0,1.03,1.66,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,1.15,12.58
209,405,Harry Maguire,MUN,DEF,8.0,4.38,0.0,2.16,0.0,0.0,3.17,0.0,4.53,0.0,0.0,0.0,1.44,0.0,0.0,4.05,0.0,3.22,0.0,0.0,4.37,0.0,0.0,0.0,27.32
210,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.23,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.22,1.01
211,427,Scott McTominay,MUN,MID,6.8,3.26,0.0,2.91,0.0,0.0,3.29,0.0,3.36,0.0,0.0,0.0,1.93,0.0,0.0,1.78,0.0,1.89,0.0,0.0,1.73,0.0,0.0,0.0,20.150000000000002
212,458,Sean Longstaff,NEW,MID,7.2,0.0,0.0,2.49,0.0,0.0,0.0,2.52,0.0,2.31,0.0,2.71,0.0,0.0,0.0,2.43,0.0,2.81,0.0,0.0,0.0,0.0,2.19,0.0,17.46
213,599,Tomáš Souček,WHU,MID,7.7,0.0,0.0,0.0,2.2,0.0,0.0,2.0,0.0,2.17,0.0,0.0,2.37,0.0,0.0,2.24,0.0,0.0,0.0,1.8,0.0,0.0,0.0,2.16,14.940000000000001
214,263,Antonee Robinson,FUL,DEF,7.7,0.0,3.45,0.0,1.44,0.0,3.32,0.0,0.0,3.11,0.0,1.7,0.0,0.0,0.0,3.2,0.0,2.91,0.0,0.0,0.0,1.89,0.0,0.0,21.02
215,741,James Trafford,BUR,GK,6.6,0.0,0.0,6.49,0.0,4.78,0.0,0.0,3.55,0.0,0.0,5.57,0.0,0.0,0.0,3.42,0.0,3.06,0.0,0.0,3.27,0.0,0.0,0.0,30.14
216,733,Craig Dawson,WOL,DEF,7.3,0.0,2.99,0.97,0.0,4.01,0.0,0.0,4.33,0.0,0.0,0.0,3.38,0.0,0.0,0.0,2.31,0.0,2.31,0.0,3.74,0.0,0.0,0.0,24.04
217,1080,Romelu Lukaku,CHE,FOR,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1397,Marcos Senesi,BOU,DEF,6.9,0.0,0.0,0.0,2.68,0.0,3.44,0.0,1.4,0.0,0.0,4.24,0.0,0.0,0.0,2.86,0.0,2.74,0.0,0.0,0.0,1.32,0.0,0.0,18.68
219,1030,Kristoffer Ajer,BRE,DEF,6.6,0.0,0.0,4.75,0.0,0.0,1.95,0.0,3.16,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,3.2,0.0,2.6,0.0,0.0,0.91,19.34
220,716,Thomas Partey,ARS,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,706,Nélson Semedo,WOL,DEF,7.5,0.0,1.86,1.07,0.0,3.02,0.0,0.0,3.33,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.27,0.0,1.92,0.0,2.92,0.0,0.0,0.0,19.17
222,545,Eric Dier,TOT,DEF,8.0,3.65,0.0,0.0,0.99,0.0,0.0,4.67,0.0,2.35,3.74,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,1.87,0.0,3.87,0.0,0.0,25.01
