Pos,fpl_id,Name,BV,SV,Team,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,Elite%
M,268,Cairney,4.9,4.9,Fulham,85,85,84,84,82,80,78,79,78,78,78,79,0.0
M,269,I.Cavaleiro,5.0,5.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,270,De Cordova-Reid,5.3,5.3,Fulham,86,75,56,47,45,39,41,41,41,41,38,40,0.0
D,271,Diop,4.4,4.4,Fulham,0,0,0,8,15,26,24,25,26,24,27,27,0.0
M,272,Francois,4.4,4.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,273,Knockaert,4.4,4.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,274,Kongolo,4.0,4.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,275,Leno,4.8,4.8,Fulham,93,92,92,91,91,90,91,90,90,91,90,91,0.04
M,276,Lukić,4.3,4.3,Fulham,13,24,23,18,16,12,12,12,12,11,11,10,0.0
D,277,Mbabu,4.0,4.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,278,Mitrović,7.4,7.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,279,Muniz,4.4,4.4,Fulham,64,64,59,50,40,24,24,25,25,27,25,25,0.0
M,280,J.Palhinha,5.0,5.0,Fulham,91,59,42,53,63,68,69,72,74,76,79,79,0.0
D,281,Ream,4.5,4.5,Fulham,89,68,18,18,13,8,8,7,7,8,7,7,0.0
M,282,Reed,4.5,4.5,Fulham,20,35,34,29,24,20,20,19,19,17,17,17,0.0
D,283,Robinson,4.4,4.4,Fulham,84,82,81,81,82,82,79,79,78,77,78,77,0.0
G,284,Rodák,3.9,3.9,Fulham,2,3,3,3,4,5,4,5,4,4,4,4,0.0
D,285,Tete,4.4,4.4,Fulham,40,39,37,37,39,37,38,38,38,36,37,38,0.0
D,286,Tosin,4.3,4.3,Fulham,91,87,86,84,80,79,80,79,78,79,77,78,0.0
F,287,Vinícius,4.6,4.6,Fulham,37,34,29,21,14,8,7,7,8,7,8,8,0.0
M,288,Wilson,5.3,5.3,Fulham,0,0,0,14,28,46,45,44,47,46,47,44,0.0
G,289,Adrián,3.9,3.9,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,290,Alexander-Arnold,8.5,8.2,Liverpool,70,85,82,0,81,80,81,80,81,81,80,80,0.69
G,291,A.Becker,5.7,5.7,Liverpool,93,92,92,0,92,90,91,90,90,90,91,90,0.0
M,292,Bajcetic,4.7,4.7,Liverpool,0,0,0,0,4,5,6,5,7,7,6,6,0.0
F,293,Darwin,7.5,7.5,Liverpool,61,75,71,0,66,65,65,65,64,64,64,62,0.2
M,294,Diogo J.,8.0,8.0,Liverpool,80,70,58,0,54,54,51,55,53,52,55,54,0.15
M,295,Elliott,4.8,4.8,Liverpool,32,26,19,0,15,14,15,16,17,18,17,17,0.0
M,296,Fabinho,5.0,5.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,297,Gakpo,7.2,7.2,Liverpool,47,40,34,0,31,30,32,31,31,32,30,33,0.0
D,298,Gomez,4.5,4.5,Liverpool,62,44,29,0,25,27,25,26,28,28,27,27,0.0
M,299,Henderson,5.0,5.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,300,Jones,4.9,4.9,Liverpool,66,60,54,0,49,48,47,47,48,48,47,48,0.0
G,301,Kelleher,3.7,3.7,Liverpool,2,3,2,0,3,4,4,5,5,5,4,5,0.0
D,302,Konaté,4.9,4.9,Liverpool,89,84,81,0,78,76,76,77,77,77,77,76,0.0
M,303,Luis Díaz,7.4,7.4,Liverpool,74,67,61,0,55,58,57,55,56,56,55,56,0.0
M,304,Mac Allister,5.8,5.8,Liverpool,86,79,74,0,71,71,70,68,68,67,68,67,0.0
D,305,Matip,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,306,Phillips,4.0,4.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,307,Robertson,6.4,6.4,Liverpool,39,53,69,0,79,81,79,78,77,77,78,78,0.0
M,308,Salah,13.1,13.1,Liverpool,0,24,61,0,81,80,80,80,80,80,80,79,0.14
M,309,Szoboszlai,7.1,7.1,Liverpool,75,69,64,0,61,58,58,58,57,58,58,58,0.0
M,310,Thiago,4.7,4.7,Liverpool,0,0,0,0,17,25,28,26,28,27,28,27,0.0
D,311,Tsimikas,4.5,4.5,Liverpool,0,10,16,0,13,12,13,13,12,13,14,14,0.01
D,312,Van den Berg,4.0,4.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,313,Virgil,6.3,6.3,Liverpool,91,87,86,0,83,81,83,81,80,80,81,81,0.01
F,314,Adebayo,4.8,4.8,Luton,76,73,72,0,70,70,67,67,68,68,71,70,0.0
D,315,Andersen,3.9,3.9,Luton,0,5,16,0,25,25,30,25,22,16,14,10,0.0
D,316,Bell,3.9,3.9,Luton,86,83,83,0,81,80,79,76,73,68,64,62,0.01
M,317,Berry,4.6,4.6,Luton,0,1,1,0,2,3,2,1,3,1,2,0,0.0
D,318,Burke,4.0,4.0,Luton,34,25,22,0,21,24,25,21,18,14,13,9,0.0
M,319,Campbell,4.9,4.9,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,320,Clark,4.8,4.8,Luton,32,33,35,0,36,36,36,34,38,32,37,33,0.0
D,321,Doughty,4.5,4.5,Luton,88,83,82,0,80,79,78,77,76,76,79,77,0.0
M,322,Freeman,4.9,4.9,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,323,Macey,4.0,4.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,324,McAtee,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,325,Mendes,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,326,Morris,5.0,5.0,Luton,30,33,34,0,34,35,35,35,37,36,38,36,0.0
F,327,Muskwe,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,328,Ogbene,4.9,4.9,Luton,57,52,54,0,52,55,54,54,54,54,76,52,0.0
M,329,Onyedinma,5.0,5.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,330,Osho,4.4,4.4,Luton,90,87,85,0,82,82,80,78,78,79,79,79,0.0
F,331,Pepple,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,332,Pereira,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,333,Potts,3.9,3.9,Luton,6,7,7,0,8,9,8,7,7,6,7,4,0.0
M,334,Rea,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,335,Shea,4.3,4.3,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,336,Taylor,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,337,Thorpe,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,338,Walton,4.0,4.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,339,Watson,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,340,Woodrow,4.3,4.3,Luton,0,1,1,0,2,2,3,2,3,2,4,2,0.0
D,341,Akanji,4.9,4.9,Man City,43,58,57,55,59,58,57,57,56,57,59,57,0.0
D,342,Aké,5.0,5.0,Man City,59,55,56,55,56,56,55,57,54,56,54,55,0.0
F,343,J.Alvarez,6.9,6.9,Man City,65,59,55,57,58,58,57,56,56,55,57,56,0.72
M,344,Bernardo,6.5,6.5,Man City,62,59,58,57,55,55,54,54,56,56,55,57,0.01
M,345,Bobb,4.4,4.4,Man City,3,4,5,5,6,6,7,7,8,7,8,7,0.0
D,346,Cancelo,5.8,5.8,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,347,Carson,3.8,3.8,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,348,Charles,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,349,De Bruyne,10.7,10.7,Man City,64,72,70,70,69,71,67,68,66,67,64,66,0.09
D,350,Rúben,5.5,5.5,Man City,70,62,61,59,60,60,60,61,61,60,59,60,0.06
M,351,Doyle,4.4,4.4,Wolves,44,41,39,39,41,43,43,41,42,42,43,43,0.0
G,352,Ederson M.,5.5,5.5,Man City,93,93,92,92,91,91,89,89,89,90,90,89,0.07
M,353,Foden,8.0,7.8,Man City,70,77,74,74,71,72,72,72,72,72,72,72,0.84
M,354,Grealish,7.2,7.2,Man City,34,32,35,36,37,35,37,36,38,37,39,38,0.0
F,355,Haaland,14.0,14.0,Man City,60,71,81,81,78,79,78,79,77,80,77,78,0.07
M,356,Kovačić,4.7,4.7,Man City,25,29,27,28,29,30,32,32,32,32,35,32,0.0
D,357,Laporte,4.9,4.9,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,358,R.Lewis,4.3,4.3,Man City,25,25,30,31,32,32,32,32,34,33,35,34,0.0
M,359,Mahrez,7.5,7.5,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,360,McAtee,4.4,4.4,Sheffield Utd,68,64,65,62,61,63,63,63,62,62,63,62,0.0
G,361,Ortega Moreno,3.8,3.8,Man City,2,2,3,3,4,4,6,6,6,5,5,6,0.0
M,362,Palmer,5.8,5.7,Chelsea,83,80,79,76,76,76,74,74,74,75,76,76,0.97
M,363,Perrone,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,364,Phillips,4.7,4.7,West Ham,40,43,42,42,42,42,39,39,41,38,40,39,0.0
M,365,Rodrigo,5.6,5.6,Man City,89,88,86,85,81,81,80,81,80,77,76,78,0.0
D,366,Sergio Gómez,3.8,3.8,Man City,0,0,1,2,2,2,4,3,2,2,3,3,0.0
G,367,Steffen,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,368,Stones,5.3,5.3,Man City,47,54,54,55,54,53,53,54,56,54,55,55,0.0
D,369,Walker,5.5,5.4,Man City,78,77,77,77,76,75,74,74,73,72,70,70,0.32
D,370,Alex Telles,4.5,4.5,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,371,Amad,4.4,4.4,Man Utd,10,11,14,16,16,18,17,17,15,14,11,11,0.0
M,372,Antony,6.8,6.8,Man Utd,26,30,30,32,32,33,33,33,32,32,30,29,0.0
M,373,B.Fernandes,8.2,8.2,Man Utd,91,89,88,85,84,83,82,82,81,79,78,78,0.04
D,374,B.Williams,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,375,Bailly,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,376,Casemiro,5.3,5.3,Man Utd,54,59,59,57,57,56,56,57,55,56,56,55,0.0
D,377,Dalot,5.1,5.1,Man Utd,91,83,73,66,63,63,63,61,64,60,61,62,0.01
M,378,Elanga,5.1,5.1,Nott'm Forest,62,79,76,76,74,73,72,70,72,72,72,70,0.0
M,379,Eriksen,5.8,5.8,Man Utd,43,46,47,45,47,47,47,46,43,41,38,39,0.0
D,380,Fernandez,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,381,Fred,5.0,5.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,382,Garnacho,4.8,4.8,Man Utd,82,80,78,78,77,77,74,76,75,74,73,73,0.11
M,383,Hannibal,4.3,4.3,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,384,Heaton,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,385,Henderson,4.4,4.4,Crystal Palace,93,93,92,91,90,89,90,89,89,88,88,88,0.0
D,386,Lindelof,4.5,4.5,Man Utd,5,9,7,4,4,4,6,5,6,6,5,5,0.0
D,387,Maguire,4.2,4.2,Man Utd,46,38,38,41,41,43,43,41,42,39,41,41,0.02
M,388,Mainoo,4.4,4.4,Man Utd,65,55,54,56,55,53,54,50,51,50,49,49,0.0
D,389,Malacia,4.3,4.3,Man Utd,0,4,9,13,17,16,19,17,18,18,18,18,0.0
F,390,Martial,6.4,6.4,Man Utd,0,0,0,0,0,0,0,0,3,6,11,18,0.0
D,391,Martinez,4.7,4.7,Man Utd,68,77,75,73,75,73,73,73,73,74,74,72,0.0
M,392,McTominay,4.6,4.6,Man Utd,21,24,25,27,26,28,28,27,27,27,24,23,0.0
D,393,Mengi,4.0,4.0,Luton,74,84,81,0,79,77,75,69,69,66,64,58,0.0
M,394,Pellistri,4.2,4.2,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,395,R.Varane,4.9,4.9,Man Utd,72,68,66,64,62,61,60,62,59,61,60,63,0.0
M,396,Rashford,8.4,8.4,Man Utd,79,77,76,73,72,74,74,72,72,73,72,72,0.01
M,397,Sancho,6.7,6.7,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,398,Shaw,5.2,5.2,Man Utd,91,86,81,78,76,76,73,75,74,75,74,76,0.0
F,399,Shoretire,4.4,4.4,Man Utd,0,0,0,0,0,0,0,1,0,0,0,0,0.0
M,400,Van de Beek,4.7,4.7,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,401,Wan-Bissaka,4.4,4.4,Man Utd,0,8,22,34,36,36,37,38,36,37,38,35,0.0
M,402,Almirón,6.2,6.2,Newcastle,70,63,59,57,57,56,55,54,55,54,55,55,0.0
M,403,Anderson,4.2,4.2,Newcastle,0,0,6,15,26,28,28,26,26,29,28,27,0.0
D,404,Ashby,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,405,Botman,4.5,4.5,Newcastle,87,84,82,82,80,81,80,79,78,78,78,78,0.02
M,406,Bruno G.,5.8,5.8,Newcastle,90,87,80,71,66,65,66,72,73,69,70,74,0.0
D,407,Burn,4.4,4.4,Newcastle,86,83,81,80,78,78,78,77,78,77,76,76,0.03
G,408,Darlow,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,409,Dubravka,4.2,4.2,Newcastle,93,92,91,91,91,90,88,84,67,52,23,4,0.65
M,410,Fraser,4.9,4.9,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,411,Gillespie,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,412,Gordon,6.1,6.1,Newcastle,85,85,79,74,69,68,69,71,73,68,67,67,0.33
M,413,Hayden,4.4,4.4,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,414,Hendrick,4.4,4.4,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,415,Isak,7.6,7.6,Newcastle,37,66,63,61,62,59,58,59,58,57,59,60,0.01
M,416,Joelinton,5.8,5.8,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,417,Krafth,4.4,4.4,Newcastle,3,2,3,3,3,4,3,3,4,4,5,4,0.0
M,418,Kuol,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,419,Lascelles,4.1,4.1,Newcastle,7,17,18,20,20,20,19,22,22,22,24,23,0.09
D,420,J.Lewis,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,421,Longstaff,4.8,4.8,Newcastle,86,82,79,77,77,78,76,73,72,74,74,75,0.0
D,422,Manquillo,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,423,J.Murphy,4.8,4.8,Newcastle,46,21,16,17,16,16,17,17,16,19,21,17,0.0
G,424,Pope,5.3,5.3,Newcastle,0,0,0,0,0,0,0,6,24,40,71,91,0.0
M,425,Ritchie,4.3,4.3,Newcastle,4,1,2,2,1,1,2,3,2,2,3,2,0.0
M,426,Saint-Maximin,6.0,6.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,427,Schär,5.2,5.2,Newcastle,90,86,85,83,81,81,83,81,80,80,80,80,0.01
D,428,Targett,4.2,4.2,Newcastle,0,0,0,2,5,8,8,9,9,9,11,10,0.0
M,429,Tonali,5.2,5.2,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,430,Trippier,6.7,6.7,Newcastle,88,86,83,83,80,80,79,79,80,81,78,79,0.1
D,431,Watts,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,432,Willock,5.3,5.3,Newcastle,30,53,59,59,60,58,59,57,57,57,57,55,0.0
F,433,Wilson,7.8,7.8,Newcastle,17,39,44,45,43,46,45,46,46,46,47,44,0.0
M,434,B.Aguilera,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,435,Arter,4.3,4.3,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,436,Aurier,4.5,4.5,Nott'm Forest,0,5,13,12,14,15,14,15,14,15,18,16,0.0
F,437,Awoniyi,6.3,6.3,Nott'm Forest,65,56,56,56,55,52,51,52,54,54,51,52,0.0
D,438,Biancone,3.9,3.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,439,Boly,4.5,4.5,Nott'm Forest,0,10,23,19,21,23,22,23,22,23,21,20,0.0
M,440,Bowler,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,441,Cook,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,442,Danilo,5.3,5.3,Nott'm Forest,72,64,59,58,56,56,54,56,55,56,57,57,0.0
F,443,Dennis,4.8,4.8,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,444,Dräger,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,445,Felipe,4.4,4.4,Nott'm Forest,5,5,10,27,25,25,26,25,26,25,26,25,0.0
M,446,Freuler,4.9,4.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,447,Gibbs-White,5.7,5.7,Nott'm Forest,86,80,77,76,74,74,73,73,75,76,73,75,0.02
G,448,Hennessey,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,449,Horvath,4.3,4.3,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,450,Johnson,5.8,5.8,Spurs,50,41,25,25,26,25,26,26,24,27,26,26,0.0
M,451,Kouyaté,4.8,4.8,Nott'm Forest,0,1,2,3,3,3,4,5,5,4,5,5,0.0
D,452,Laryea,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,453,Mangala,5.0,5.0,Nott'm Forest,70,57,44,45,44,44,46,44,45,42,44,44,0.0
D,454,Mbe Soh,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,455,McKenna,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,456,Mighten,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,457,Niakhaté,4.5,4.5,Nott'm Forest,53,73,66,60,60,57,55,59,57,59,59,59,0.0
M,458,O'Brien,4.9,4.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,459,Ojeda,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,460,Panzo,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,461,O.Richards,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,462,G.Scarpa,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,463,J.Shelvey,4.8,4.8,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,464,Surridge,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,465,Toffolo,4.4,4.4,Nott'm Forest,69,57,33,34,34,34,34,35,35,34,38,34,0.0
F,466,Ui-jo,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,467,Williams,4.3,4.3,Nott'm Forest,33,32,23,25,24,24,26,26,27,28,28,26,0.0
F,468,Wood,5.0,5.0,Nott'm Forest,28,42,41,40,40,41,42,41,40,40,41,41,0.0
D,469,Worrall,4.3,4.3,Nott'm Forest,2,0,0,0,0,0,0,0,0,0,0,0,0.0
M,470,Yates,4.8,4.8,Nott'm Forest,53,47,40,42,42,44,44,42,43,44,42,42,0.0
D,471,Ahmedhodžić,4.3,4.3,Sheffield Utd,92,86,84,80,74,71,67,69,67,66,64,65,0.0
G,472,Amissah,3.9,3.9,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,473,Baldock,3.8,3.8,Sheffield Utd,0,12,28,40,42,38,40,40,41,40,40,39,0.03
D,474,Basham,3.9,3.9,Sheffield Utd,0,0,0,0,0,0,0,2,5,6,10,10,0.0
M,475,Berge,4.7,4.7,Burnley,87,84,81,80,76,78,77,78,78,78,78,77,0.0
D,476,Bogle,4.5,4.5,Sheffield Utd,90,77,68,60,57,58,56,54,54,55,55,55,0.0
F,477,Brewster,4.9,4.9,Sheffield Utd,0,13,13,14,15,15,16,18,17,17,17,17,0.0
M,478,Coulibaly,4.4,4.4,Sheffield Utd,1,0,1,0,1,1,2,2,2,2,1,2,0.0
G,479,A.Davies,4.0,4.0,Sheffield Utd,0,2,0,0,0,0,0,0,0,0,0,0,0.0
D,480,Egan,4.3,4.3,Sheffield Utd,0,0,0,10,26,36,41,39,37,40,39,41,0.0
M,481,Fleck,4.9,4.9,Sheffield Utd,2,2,2,2,2,2,2,2,3,3,2,3,0.0
G,482,Foderingham,4.5,4.5,Sheffield Utd,94,67,32,3,3,3,4,5,6,6,5,5,0.0
F,483,Jebbison,4.8,4.8,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,1,0.0
D,484,Lowe,4.3,4.3,Sheffield Utd,0,9,22,33,34,33,34,33,36,33,35,33,0.0
F,485,McBurnie,5.4,5.4,Sheffield Utd,61,57,54,54,53,51,49,50,52,51,51,50,0.0
F,486,Ndiaye,5.5,5.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,487,Norrington-Davies,3.9,3.9,Sheffield Utd,7,8,6,2,4,2,2,2,2,2,1,2,0.0
M,488,Norwood,4.8,4.8,Sheffield Utd,29,33,33,34,32,35,35,33,33,34,34,34,0.0
M,489,Osborn,4.8,4.8,Sheffield Utd,10,7,3,2,2,2,3,3,2,2,3,2,0.0
F,490,Osula,4.3,4.3,Sheffield Utd,38,35,35,34,35,36,36,34,33,34,34,34,0.01
G,491,Austin,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,492,Bentancur,5.4,5.4,Spurs,55,36,27,28,29,29,29,28,27,28,28,30,0.0
M,493,Bissouma,5.0,5.0,Spurs,0,48,79,79,77,76,76,75,75,72,72,72,0.0
M,494,Bryan,4.9,4.9,Spurs,7,5,2,1,2,1,1,2,1,1,1,1,0.0
D,495,Davies,4.3,4.3,Spurs,12,15,19,20,23,22,21,24,25,24,23,23,0.0
D,496,Dier,4.2,4.2,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,497,E.Royal,4.3,4.3,Spurs,7,11,14,14,16,18,17,18,18,19,18,18,0.0
G,498,Forster,3.8,3.8,Spurs,1,2,2,3,3,4,4,4,4,4,4,5,0.0
M,499,Højbjerg,5.2,5.2,Spurs,40,19,11,12,13,12,12,14,14,15,15,15,0.0
F,500,Kane,12.5,12.5,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,501,Kulusevski,7.1,7.1,Spurs,87,82,75,74,75,72,69,71,72,69,70,70,0.0
G,502,Lloris,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,503,Lo Celso,4.8,4.8,Spurs,0,2,4,5,6,7,8,7,6,7,7,8,0.0
M,504,Maddison,7.9,7.9,Spurs,78,84,79,78,77,78,76,75,76,75,76,76,0.01
M,505,Ndombele,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,506,Pedro Porro,5.9,5.4,Spurs,90,86,84,83,81,79,82,81,81,80,81,80,0.67
D,507,Perišić,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,508,Reguilón,4.4,4.4,Brentford,79,75,67,64,60,58,58,55,53,54,53,56,0.0
M,509,Richarlison,7.0,6.8,Spurs,85,76,68,67,64,65,65,64,64,66,67,66,0.57
D,510,Rodon,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,511,Romero,4.9,4.9,Spurs,90,87,85,83,82,82,82,81,81,80,79,79,0.0
D,512,Sánchez,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,513,Sarr,4.4,4.4,Spurs,70,75,70,68,65,67,67,66,68,65,67,66,0.0
D,514,Sessegnon,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,515,Skipp,4.5,4.5,Spurs,27,15,8,9,11,10,11,12,12,14,12,12,0.0
M,516,Son,9.7,9.7,Spurs,0,35,85,85,84,84,84,83,85,84,85,84,0.05
D,517,Spence,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,518,Tanganga,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,519,Udogie,4.8,4.8,Spurs,85,82,80,79,77,76,76,74,74,75,74,75,0.03
G,520,Vicario,5.3,5.3,Spurs,94,93,93,91,91,91,91,91,91,90,91,90,0.0
G,521,Whiteman,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,522,N.Aguerd,4.4,4.4,West Ham,88,86,83,81,81,80,79,79,79,79,79,79,0.0
F,523,Antonio,5.7,5.7,West Ham,0,0,15,36,45,44,40,39,39,40,40,40,0.0
G,524,Areola,4.2,4.2,West Ham,94,93,92,92,90,90,90,90,88,90,89,90,0.71
M,525,Benrahma,5.6,5.6,West Ham,0,49,46,42,36,30,26,24,26,26,26,26,0.0
M,526,Bowen,8.1,8.1,West Ham,90,86,83,80,79,77,76,78,75,77,77,77,0.2
M,527,Cornet,5.2,5.2,West Ham,40,26,25,22,18,18,14,14,14,15,16,14,0.0
D,528,Coufal,4.6,4.6,West Ham,80,81,78,79,75,74,74,73,73,72,72,74,0.0
M,529,Coventry,4.3,4.3,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,530,Cresswell,4.2,4.2,West Ham,10,11,13,14,15,16,16,16,19,17,19,18,0.0
M,531,Downes,5.0,5.0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,532,Emerson,4.6,4.6,West Ham,85,83,82,79,77,76,75,75,72,72,70,72,0.0
G,533,Fabianski,4.2,4.2,West Ham,1,2,3,3,4,5,5,5,6,5,6,5,0.0
M,534,P.Fornals,4.6,4.6,West Ham,43,31,32,29,25,22,19,19,21,19,21,20,0.0
F,535,Ings,5.6,5.6,West Ham,23,19,17,15,12,11,8,9,8,8,9,9,0.0
D,536,Johnson,4.4,4.4,West Ham,15,15,17,17,21,22,23,23,23,25,24,24,0.0
D,537,Kehrer,4.2,4.2,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
