,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,MD_37_Pts,MD_38_Pts,Total_Pts
247,646,Kai Havertz,ARS,MID,9.2,3.63,0.0,0.0,0.0,3.24,0.0,0.0,3.43,0.0,3.19,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,3.46,0.0,3.49,0.0,0.0,2.08,0.0,2.43,3.96,0.0,2.96,0.0,3.24,3.16,0.68,3.08,3.71,3.0,0.71,3.61,56.300000000000004
248,1227,Philip Billing,BOU,MID,7.8,0.0,0.0,1.15,0.0,1.31,0.0,1.12,0.0,0.0,1.12,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.24,0.0,0.29,1.28,0.26,0.0,0.26,0.0,1.2,1.13,0.0,1.17,0.27,1.15,0.98,0.76,1.12,0.91,1.13,0.58,1.01,20.49
249,410,Anthony Martial,MUN,FOR,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.54,0.06,0.61,0.47,0.47,0.45,0.46,3.5599999999999996
250,408,Diogo Dalot,MUN,DEF,8.2,0.0,0.0,3.05,0.0,3.63,0.0,0.0,2.01,0.0,0.0,2.85,0.0,0.0,2.87,0.0,0.0,0.0,1.03,0.0,0.0,3.1,0.0,0.0,0.71,0.0,1.98,0.0,1.94,1.98,0.0,2.34,2.25,0.34,3.18,2.33,2.04,2.39,1.69,41.71
251,1392,Orel Mangala,FOR,MID,6.7,1.84,0.0,0.0,0.0,1.69,0.0,1.48,0.0,0.0,1.08,0.0,0.0,0.0,1.07,0.0,0.0,1.14,0.0,0.0,0.0,1.03,0.0,0.0,0.77,0.0,1.08,1.13,0.0,1.11,0.0,1.16,1.12,0.17,1.06,1.15,1.14,0.16,1.12,20.5
252,98,Adam Lallana,BHA,MID,6.8,1.92,0.0,0.0,1.43,0.0,0.0,1.09,0.0,0.0,0.0,0.79,0.0,0.0,0.86,0.0,0.0,0.83,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.03,0.69,0.71,0.0,0.68,0.0,0.72,0.72,0.12,0.71,0.7,0.66,0.46,0.74,14.700000000000001
253,538,Ben Davies,TOT,DEF,7.8,0.0,0.49,0.0,0.59,0.0,0.0,0.66,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.75,0.0,0.86,0.0,0.0,1.3,0.89,0.0,1.14,0.0,0.7,0.68,0.14,0.78,0.58,1.19,0.6,1.1,14.309999999999997
254,24,Willian,FUL,MID,7.7,4.65,0.0,0.0,4.46,0.0,0.0,4.03,0.0,0.0,3.14,0.0,0.0,0.0,3.07,0.0,0.0,3.26,0.0,0.0,0.0,3.22,0.0,3.34,0.0,0.0,3.41,3.37,0.0,3.18,0.0,3.32,1.29,0.0,3.21,3.01,2.62,1.65,3.34,57.56999999999999
255,844,Anthony Elanga,FOR,MID,7.2,1.67,0.0,0.0,0.0,2.89,0.0,3.54,0.0,0.0,3.88,0.0,0.0,0.0,3.09,0.0,0.0,3.44,0.0,0.0,0.0,3.09,0.0,0.0,2.54,0.0,3.65,3.86,0.0,3.31,0.0,3.98,3.33,0.53,2.91,3.57,3.66,0.5,3.42,56.86
256,890,Mathias Jensen,BRE,MID,7.6,0.0,2.79,0.0,0.0,0.0,2.38,2.47,0.0,0.0,2.61,0.0,0.0,2.18,0.0,0.0,2.71,2.64,0.0,0.0,0.0,2.27,0.0,0.0,2.53,0.0,2.64,2.56,0.0,2.39,0.0,2.77,5.4,0.0,2.45,2.61,2.58,0.09,2.56,48.63000000000001
257,1400,Amadou Onana,EVE,MID,7.4,3.19,0.0,0.0,3.45,0.0,0.0,2.58,0.0,0.0,0.0,0.0,3.5,0.0,3.01,0.0,0.0,3.54,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.14,3.01,0.0,2.74,2.86,0.0,2.89,2.66,2.25,2.6,3.02,2.98,0.46,2.57,50.28000000000001
258,1198,Bruno Guimarães,NEW,MID,8.4,3.47,0.0,0.0,5.59,0.0,0.0,4.19,0.0,0.0,3.81,0.0,0.0,0.0,2.29,0.0,0.0,3.79,0.0,0.0,0.0,2.68,0.0,0.0,0.65,0.0,5.21,0.0,4.7,3.17,0.0,3.28,3.37,0.36,4.78,4.05,3.44,2.53,3.42,64.77999999999999
259,593,Josh Cullen,BUR,MID,7.0,0.0,0.43,0.0,0.59,0.0,0.0,0.53,0.0,0.0,0.61,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.69,0.0,0.0,0.71,0.0,0.0,0.75,0.0,0.69,0.74,0.0,0.7,0.0,0.74,0.74,0.0,0.71,0.74,0.71,0.0,0.77,11.5
260,570,Sam Johnstone,CRY,GK,6.5,0.48,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.65,0.0,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.83,0.0,0.0,0.13,0.0,0.73,0.69,0.0,0.61,0.0,0.55,0.72,0.06,0.68,0.66,0.74,0.44,0.67,10.959999999999999
261,3387,Reece Burke,LUT,DEF,6.6,0.61,0.0,0.0,0.45,0.0,0.0,0.7,0.0,0.0,0.0,0.42,0.0,0.27,0.0,0.0,0.0,0.43,0.0,0.0,0.09,0.48,0.09,0.0,0.47,0.0,0.35,0.28,0.0,0.35,0.06,0.2,0.59,0.13,0.33,0.35,0.3,0.12,0.35,7.419999999999998
262,706,Nélson Semedo,WOL,DEF,7.5,0.0,0.0,2.45,0.0,1.85,0.0,2.47,0.0,0.0,1.44,0.0,0.0,0.0,0.0,3.91,0.0,1.53,0.0,0.0,0.0,2.9,0.0,0.0,0.72,0.0,2.02,3.22,0.0,3.32,0.0,2.74,1.89,1.48,3.83,0.64,3.19,0.94,1.06,41.6
263,886,Ethan Pinnock,BRE,DEF,7.9,0.0,2.59,0.0,0.0,0.0,2.3,4.43,0.0,0.0,2.57,0.0,0.0,1.5,0.0,0.0,4.57,3.42,0.0,0.0,0.0,2.01,0.0,0.0,4.74,0.0,3.73,3.25,0.0,2.75,0.0,5.65,9.44,0.0,3.92,4.17,3.58,0.15,3.15,67.92000000000002
264,178,Joel Ward,CRY,DEF,7.5,0.29,0.0,0.0,0.56,0.0,0.0,0.0,0.0,2.06,0.0,0.0,2.75,0.0,3.59,0.0,0.0,2.09,0.0,0.0,0.0,3.88,0.0,0.0,0.48,0.0,3.01,2.91,0.0,1.66,0.0,1.66,3.17,0.24,2.69,2.57,3.1,1.65,2.73,41.089999999999996
265,649,Abdoulaye Doucouré,EVE,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,2.74,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.17,3.79,0.0,3.34,4.03,0.0,3.49,4.04,2.73,3.72,3.94,4.31,0.55,3.01,44.23
266,734,Saïd Benrahma,WHU,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.75,0.0,0.0,0.0,0.0,0.0,2.8,2.1,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.92,1.34,1.6,0.0,1.37,0.0,1.73,1.42,0.41,1.49,1.42,1.86,0.14,1.19,27.23
267,1037,Jadon Sancho,MUN,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,3184,Danilo,FOR,MID,7.0,1.93,0.0,0.0,0.0,1.86,0.0,1.63,0.0,0.0,1.61,0.0,0.0,0.0,1.53,0.0,0.0,1.38,0.0,0.0,0.0,1.53,0.0,0.0,0.99,0.0,1.74,1.73,0.0,1.61,0.0,1.49,1.38,0.22,1.28,1.43,1.45,0.2,1.4,26.389999999999997
269,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.23,0.3,0.0,0.29,0.21,0.04,0.26,0.27,0.24,0.16,0.26,2.4699999999999998
270,473,Ben Osborn,SHU,MID,6.7,0.19,0.0,0.0,0.24,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
271,237,Lucas Digne,AVL,DEF,7.6,0.0,0.0,0.0,0.57,0.0,0.0,0.0,1.15,0.0,1.58,0.0,0.0,0.0,2.36,0.0,0.0,2.45,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.1,2.27,0.0,0.89,1.92,0.0,1.18,2.27,0.46,1.9,1.37,1.56,0.16,1.81,26.849999999999998
272,3361,Justin Kluivert,BOU,MID,7.8,0.0,0.0,2.85,0.0,3.27,0.0,2.64,0.0,0.0,2.37,0.0,0.0,0.0,2.17,0.0,0.0,0.0,2.53,0.0,0.6,3.08,0.61,0.0,0.56,0.0,2.8,2.62,0.0,2.59,0.59,2.65,2.25,1.75,2.58,2.09,2.62,1.33,2.34,46.889999999999986
273,1199,Christian Eriksen,MUN,MID,7.9,0.0,0.0,2.43,0.0,2.99,0.0,0.0,2.07,0.0,0.0,2.29,0.0,0.0,2.33,0.0,0.0,0.0,1.67,0.0,0.0,2.21,0.0,0.0,0.49,0.0,1.95,0.0,1.95,1.97,0.0,2.09,2.16,0.25,2.41,2.01,1.99,1.73,1.97,36.959999999999994
274,1085,Raphaël Varane,MUN,DEF,8.3,0.0,0.0,3.1,0.0,2.71,0.0,0.0,1.31,0.0,0.0,2.3,0.0,0.0,1.87,0.0,0.0,0.0,0.68,0.0,0.0,1.97,0.0,0.0,0.48,0.0,1.28,0.0,1.13,1.38,0.0,1.67,1.63,0.25,2.38,1.69,1.49,1.76,1.22,30.3
275,1047,Armando Broja,CHE,FOR,7.4,0.0,2.69,0.0,0.0,1.62,0.0,0.0,0.0,1.12,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.86,0.0,0.0,0.41,0.0,0.98,0.0,0.96,0.91,0.0,1.06,0.88,0.35,0.84,1.07,0.97,1.01,1.09,18.200000000000003
276,1001,Michael Olise,CRY,MID,7.9,2.21,0.0,0.0,2.91,0.0,0.0,0.0,0.0,4.27,0.0,0.0,4.24,0.0,4.91,0.0,0.0,3.93,0.0,0.0,0.0,4.65,0.0,0.0,0.8,0.0,4.0,4.21,0.0,3.09,0.0,3.41,4.83,0.38,3.85,4.04,4.03,2.69,3.76,66.21
277,980,Tahith Chong,LUT,MID,6.8,1.01,0.0,0.0,0.82,0.0,0.0,0.84,0.0,0.0,0.0,0.68,0.0,0.59,0.0,0.0,0.0,0.65,0.0,0.0,0.14,0.75,0.16,0.0,0.58,0.0,0.61,0.75,0.0,0.64,0.12,0.61,1.41,0.29,0.72,0.77,0.71,0.27,0.77,13.889999999999997
278,127,Jay Rodriguez,BUR,FOR,6.8,0.0,0.91,0.0,1.34,0.0,0.0,1.05,0.0,0.0,1.18,0.0,0.0,0.0,1.14,0.0,0.0,0.0,1.55,0.0,0.0,1.28,0.0,0.0,1.48,0.0,1.25,1.59,0.0,1.32,0.0,1.4,1.31,0.0,1.19,1.39,1.22,0.0,1.56,22.16
279,676,Fábio Silva,WOL,FOR,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,144,Billy Gilmour,BHA,MID,6.8,3.91,0.0,0.0,4.01,0.0,0.0,2.73,0.0,0.0,0.0,4.25,0.0,0.0,4.21,0.0,0.0,3.54,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.12,1.99,3.44,0.0,2.49,0.0,3.86,2.81,0.44,2.98,2.14,2.68,1.76,3.29,54.49999999999999
281,3172,Kevin Schade,BRE,MID,6.5,0.0,0.57,0.0,0.0,0.0,0.83,1.07,0.0,0.0,1.02,0.0,0.0,0.84,0.0,0.0,1.16,1.12,0.0,0.0,0.0,0.78,0.0,0.0,0.68,0.0,0.47,0.51,0.0,0.44,0.0,0.59,1.09,0.0,0.49,0.54,0.49,0.02,0.5,13.209999999999999
282,1397,Marcos Senesi,BOU,DEF,6.9,0.0,0.0,4.33,0.0,4.68,0.0,2.75,0.0,0.0,1.7,0.0,0.0,0.0,1.53,0.0,0.0,0.0,4.0,0.0,0.95,5.11,0.92,0.0,0.8,0.0,4.15,4.12,0.0,3.75,0.92,3.12,2.1,2.55,2.65,1.34,3.43,1.96,1.98,58.839999999999996
283,120,Charlie Taylor,BUR,DEF,6.8,0.0,0.35,0.0,2.8,0.0,0.0,0.34,0.0,0.0,1.83,0.0,0.0,0.0,2.18,0.0,0.0,0.0,3.25,0.0,0.0,2.27,0.0,0.0,2.84,0.0,1.2,3.61,0.0,1.91,0.0,2.19,2.86,0.0,1.26,2.12,1.02,0.0,3.36,35.39
284,117,Jóhann Berg Guðmundsson,BUR,MID,7.0,0.0,1.87,0.0,2.22,0.0,0.0,1.83,0.0,0.0,1.86,0.0,0.0,0.0,1.87,0.0,0.0,0.0,2.21,0.0,0.0,1.82,0.0,0.0,2.09,0.0,1.9,2.24,0.0,1.95,0.0,1.96,1.88,0.0,1.77,1.95,1.8,0.0,2.09,33.309999999999995
285,111,Ben Mee,BRE,DEF,8.0,0.0,2.29,0.0,0.0,0.0,2.05,3.86,0.0,0.0,2.35,0.0,0.0,1.32,0.0,0.0,4.03,3.07,0.0,0.0,0.0,1.84,0.0,0.0,4.3,0.0,3.28,2.89,0.0,2.51,0.0,4.94,8.32,0.0,3.38,3.68,3.18,0.14,2.8,60.23
286,994,Ashley Young,EVE,DEF,7.2,2.32,0.0,0.0,2.11,0.0,0.0,0.97,0.0,0.0,0.0,0.0,2.77,0.0,1.66,0.0,0.0,2.69,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.08,2.38,0.0,1.6,3.07,0.0,1.76,2.88,1.27,2.33,2.96,3.34,0.26,1.38,37.60000000000001
287,1307,Ryan Yates,FOR,MID,6.8,2.67,0.0,0.0,0.0,2.48,0.0,2.21,0.0,0.0,2.19,0.0,0.0,0.0,2.22,0.0,0.0,2.24,0.0,0.0,0.0,2.13,0.0,0.0,1.71,0.0,2.28,2.21,0.0,2.1,0.0,2.28,2.1,0.35,1.93,2.19,2.38,0.33,2.1,38.10000000000001
288,56,Jacob Ramsey,AVL,MID,8.0,1.1,0.0,0.0,1.48,0.0,0.0,0.0,2.43,0.0,2.14,0.0,0.0,0.0,2.65,0.0,0.0,2.23,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.53,2.68,0.0,1.83,2.6,0.0,2.0,2.71,0.6,2.52,2.18,2.33,0.21,2.21,38.00000000000001
289,3384,Carlton Morris,LUT,FOR,7.1,1.76,0.0,0.0,1.35,0.0,0.0,1.8,0.0,0.0,0.0,1.5,0.0,1.21,0.0,0.0,0.0,1.37,0.0,0.0,0.29,1.47,0.32,0.0,1.22,0.0,1.55,1.35,0.0,1.72,0.3,1.24,3.13,0.67,1.59,1.79,1.57,0.62,1.78,29.6
290,490,George Baldock,SHU,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.97,0.0,0.98,0.0,0.0,0.14,0.0,1.45,0.0,0.25,1.17,0.0,0.78,1.68,0.07,0.53,1.59,0.95,0.46,1.12,14.36
291,88,Alexis Mac Allister,LIV,MID,8.9,0.0,2.95,0.0,0.0,3.15,0.0,4.91,0.0,0.0,3.93,0.0,0.0,4.19,0.0,0.0,0.0,3.92,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.2,3.05,0.0,4.01,3.57,0.0,3.74,1.44,3.19,4.45,2.88,2.73,2.44,3.81,61.11
292,259,Harrison Reed,FUL,MID,7.5,0.56,0.0,0.0,0.65,0.0,0.0,0.81,0.0,0.0,0.71,0.0,0.0,0.0,0.75,0.0,0.0,0.73,0.0,0.0,0.0,0.71,0.0,0.69,0.0,0.0,0.64,0.57,0.0,0.56,0.0,0.54,0.23,0.0,0.54,0.53,0.49,0.29,0.56,10.559999999999997
293,346,James Milner,BHA,MID,6.6,1.65,0.0,0.0,1.47,0.0,0.0,1.35,0.0,0.0,0.0,1.35,0.0,0.0,1.25,0.0,0.0,1.17,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.05,1.09,1.16,0.0,1.1,0.0,1.4,1.41,0.23,1.39,1.37,1.3,0.91,1.41,22.320000000000004
294,733,Craig Dawson,WOL,DEF,7.3,0.0,0.0,3.03,0.0,2.08,0.0,3.35,0.0,0.0,1.54,0.0,0.0,0.0,0.0,5.26,0.0,1.75,0.0,0.0,0.0,3.58,0.0,0.0,0.82,0.0,1.96,4.41,0.0,4.41,0.0,3.7,1.9,1.66,4.44,0.67,3.81,1.06,0.89,50.32
295,2068,Saša Lukić,FUL,MID,6.5,0.33,0.0,0.0,0.5,0.0,0.0,0.57,0.0,0.0,0.41,0.0,0.0,0.0,0.48,0.0,0.0,0.41,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.34,0.36,0.0,0.33,0.0,0.36,0.15,0.0,0.36,0.35,0.33,0.19,0.37,6.560000000000001
296,880,Vitaly Janelt,BRE,MID,7.3,0.0,2.63,0.0,0.0,0.0,2.3,2.42,0.0,0.0,2.47,0.0,0.0,2.13,0.0,0.0,2.76,2.55,0.0,0.0,0.0,2.28,0.0,0.0,2.51,0.0,2.49,2.45,0.0,2.39,0.0,2.66,5.15,0.0,2.41,2.48,2.48,0.08,2.45,47.08999999999999
297,3504,Ibrahim Sangaré,FOR,MID,7.1,0.0,0.0,0.0,0.0,0.96,0.0,1.23,0.0,0.0,2.18,0.0,0.0,0.0,2.08,0.0,0.0,2.05,0.0,0.0,0.0,1.99,0.0,0.0,1.58,0.0,2.15,2.09,0.0,1.96,0.0,2.04,1.87,0.31,1.71,1.96,2.1,0.29,1.88,30.430000000000003
298,3487,Carlos Baleba,BHA,MID,6.7,1.46,0.0,0.0,1.21,0.0,0.0,1.05,0.0,0.0,0.0,1.09,0.0,0.0,1.11,0.0,0.0,0.97,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.05,0.93,0.96,0.0,0.97,0.0,1.09,1.12,0.18,1.11,1.09,1.03,0.71,1.12,18.290000000000003
299,1171,Nathan Patterson,EVE,DEF,7.2,0.87,0.0,0.0,0.81,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.92,0.0,0.64,0.0,0.0,0.93,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.03,0.83,0.0,0.64,1.01,0.0,0.69,1.0,0.51,0.84,1.02,1.12,0.1,0.58,13.68
300,984,Oliver Skipp,TOT,MID,6.9,0.0,2.16,0.0,1.28,0.0,0.0,0.85,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.45,0.0,0.5,0.0,0.0,0.56,0.5,0.0,0.58,0.0,0.48,0.46,0.09,0.48,0.46,0.55,0.39,0.52,11.250000000000004
301,372,Joël Matip,LIV,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,458,Sean Longstaff,NEW,MID,7.2,2.66,0.0,0.0,3.45,0.0,0.0,2.76,0.0,0.0,3.07,0.0,0.0,0.0,2.24,0.0,0.0,3.11,0.0,0.0,0.0,2.55,0.0,0.0,0.52,0.0,3.27,0.0,3.07,2.63,0.0,2.89,2.51,0.25,3.19,2.67,2.76,1.76,2.47,47.82999999999999
303,454,Jamaal Lascelles,NEW,DEF,6.6,0.22,0.0,0.0,0.6,0.0,0.0,0.74,0.0,0.0,0.81,0.0,0.0,0.0,0.51,0.0,0.0,0.95,0.0,0.0,0.0,0.6,0.0,0.0,0.14,0.0,0.88,0.0,0.96,0.74,0.0,0.76,0.61,0.07,1.03,0.81,0.75,0.51,0.65,12.34
304,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.0,0.0,1.18,0.0,1.65,0.0,0.0,1.2,0.0,0.0,1.74,0.0,0.0,1.92,0.0,0.0,0.0,0.7,0.0,0.0,1.67,0.0,0.0,0.47,0.0,1.34,0.0,1.17,1.36,0.0,1.72,1.65,0.25,2.29,1.72,1.51,1.72,1.24,26.499999999999996
305,76,Dan Burn,NEW,DEF,8.5,2.56,0.0,0.0,5.36,0.0,0.0,3.68,0.0,0.0,4.42,0.0,0.0,0.0,1.75,0.0,0.0,5.08,0.0,0.0,0.0,2.49,0.0,0.0,0.73,0.0,5.25,0.0,4.78,3.13,0.0,3.21,2.62,0.35,5.67,4.28,3.34,2.48,2.91,64.09
306,2077,Pablo Sarabia,WOL,MID,6.8,0.0,0.0,2.65,0.0,2.44,0.0,2.66,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.84,0.0,2.11,0.0,0.0,0.0,2.65,0.0,0.0,0.64,0.0,2.23,2.44,0.0,2.67,0.0,2.43,2.21,1.27,2.83,1.92,2.51,0.81,2.11,41.550000000000004
307,2391,Ansu Fati,BHA,MID,8.2,0.42,0.0,0.0,1.0,0.0,0.0,1.93,0.0,0.0,0.0,2.39,0.0,0.0,2.34,0.0,0.0,2.05,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.08,1.75,1.93,0.0,1.69,0.0,1.99,2.02,0.29,1.98,1.9,1.74,1.15,2.07,30.999999999999993
308,367,Harry Wilson,FUL,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.08,0.0,0.0,0.0,1.74,0.0,1.91,0.0,0.0,1.82,1.85,0.0,1.69,0.0,1.68,0.68,0.0,1.68,1.59,1.39,0.87,1.77,20.25
309,1253,Boubacar Kamara,AVL,MID,6.7,3.07,0.0,0.0,3.41,0.0,0.0,0.0,3.05,0.0,2.6,0.0,0.0,0.0,3.08,0.0,0.0,2.88,0.0,0.0,0.0,2.42,0.0,0.0,0.0,2.32,2.93,0.0,1.87,2.73,0.0,2.21,2.77,0.91,2.62,2.35,2.39,0.32,2.81,46.74
310,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.9,0.0,0.0,2.36,0.0,0.0,0.0,2.16,1.15,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,1.91,0.0,0.0,0.73,0.0,2.22,0.0,1.75,2.01,0.0,1.9,1.33,0.54,1.38,1.9,1.74,1.6,1.96,29.569999999999993
311,1113,Emerson,TOT,DEF,7.9,0.0,0.32,0.0,0.46,0.0,0.0,0.55,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.62,0.0,0.73,0.0,0.0,1.01,0.8,0.0,0.92,0.0,0.58,0.56,0.12,0.65,0.48,0.96,0.5,0.9,11.69
312,1109,Takehiro Tomiyasu,ARS,DEF,7.5,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.73,0.0,3.66,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,3.87,0.0,3.32,0.0,0.0,1.84,0.0,1.83,4.03,0.0,2.25,0.0,2.77,2.86,0.54,2.14,3.12,2.25,0.56,3.13,42.01
313,1364,Lisandro Martínez,MUN,DEF,8.5,0.0,0.0,2.76,0.0,4.54,0.0,0.0,1.96,0.0,0.0,3.37,0.0,0.0,3.44,0.0,0.0,0.0,0.85,0.0,0.0,3.85,0.0,0.0,0.94,0.0,2.46,0.0,1.87,2.02,0.0,2.68,2.53,0.46,4.41,2.9,2.22,3.25,1.74,48.25
314,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,813,Moisés Caicedo,CHE,MID,8.0,0.0,2.76,0.0,0.0,4.18,0.0,0.0,0.0,4.01,2.27,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,2.99,0.0,0.0,1.45,0.0,3.87,0.0,3.38,3.75,0.0,3.83,2.86,1.01,2.58,4.46,3.42,2.68,3.4,56.15
316,3365,Vitinho,BUR,DEF,6.6,0.0,0.49,0.0,3.62,0.0,0.0,1.13,0.0,0.0,2.47,0.0,0.0,0.0,2.81,0.0,0.0,0.0,4.03,0.0,0.0,2.76,0.0,0.0,3.2,0.0,1.98,4.2,0.0,2.4,0.0,2.97,3.5,0.0,1.91,2.91,1.64,0.0,3.93,45.949999999999996
317,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,1.61,0.0,0.0,1.03,0.0,4.92,0.0,3.3,4.73,0.0,4.3,2.22,0.86,2.37,4.76,3.87,2.52,3.8,41.0
318,853,Valentino Livramento,NEW,DEF,8.3,1.2,0.0,0.0,2.11,0.0,0.0,1.47,0.0,0.0,1.69,0.0,0.0,0.0,0.87,0.0,0.0,1.88,0.0,0.0,0.0,1.04,0.0,0.0,0.27,0.0,1.64,0.0,1.73,1.26,0.0,1.52,1.18,0.14,2.1,1.62,1.51,1.01,1.26,25.500000000000007
319,634,Willy Boly,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.79,0.0,0.75,0.0,0.0,0.79,0.0,0.0,0.0,0.62,0.0,0.0,0.56,0.0,0.0,0.0,0.56,0.0,0.0,0.57,0.0,0.8,0.86,0.0,0.58,0.0,0.82,0.63,0.11,0.49,0.78,0.65,0.11,0.72,11.190000000000001
320,1316,Pape Matar Sarr,TOT,MID,6.5,0.0,0.0,0.0,1.08,0.0,0.0,1.48,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,2.52,0.0,2.94,0.0,0.0,3.52,3.78,0.0,3.54,0.0,2.6,2.33,0.5,2.52,2.4,3.95,2.15,3.53,46.02
