,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,Total_Pts
241,1254,Diego Carlos,AVL,DEF,7.3,0.0,1.15,0.0,1.04,0.0,1.29,0.0,0.0,0.0,1.26,0.0,2.21,0.0,0.0,1.12,0.0,0.0,1.9,0.0,0.0,0.0,9.97
242,1110,Marc Cucurella,CHE,DEF,8.3,0.0,0.0,0.0,1.3,0.0,0.0,2.02,0.0,2.07,0.0,0.0,0.0,0.0,1.41,0.0,1.36,0.0,1.26,0.0,0.0,0.0,9.42
243,370,Harvey Elliott,LIV,MID,7.5,0.0,0.36,0.0,0.43,0.0,0.46,0.0,0.0,0.0,0.53,0.0,0.0,0.58,0.0,0.66,0.0,0.0,0.0,0.0,0.61,0.0,3.63
244,159,Jorginho,ARS,MID,7.6,3.32,0.0,2.71,0.0,0.0,2.13,0.0,0.0,0.0,2.31,0.0,0.0,1.92,0.0,0.0,0.0,3.02,0.0,2.29,0.0,0.0,17.7
245,207,Jarrad Branthwaite,EVE,DEF,7.0,2.66,0.0,0.0,0.0,1.79,0.0,2.14,0.0,2.52,0.0,0.0,0.0,1.38,0.0,0.0,0.95,0.0,2.62,0.0,0.0,0.0,14.059999999999999
246,445,Jacob Murphy,NEW,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1400,Amadou Onana,EVE,MID,7.4,0.88,0.0,0.0,0.0,2.47,0.0,2.75,0.0,2.43,0.0,0.0,0.0,2.41,0.0,0.0,2.06,0.0,2.42,0.0,0.0,0.0,15.42
248,101,Neal Maupay,BRE,FOR,7.3,2.8,0.0,0.0,2.2,0.0,2.67,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.18,0.0,0.0,1.22,16.7
249,127,Jay Rodriguez,BUR,FOR,6.8,1.73,0.0,1.1,0.0,0.0,0.85,0.0,0.0,0.88,0.0,0.0,0.0,0.71,0.0,0.77,0.0,0.0,0.66,0.0,0.0,0.0,6.700000000000001
250,606,Angelo Ogbonna,WHU,DEF,6.9,0.0,0.0,0.0,0.0,0.19,0.0,0.33,0.0,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.35,1.9499999999999997
251,186,Jeffrey Schlupp,CRY,MID,7.2,0.0,2.53,0.0,2.76,0.0,2.27,0.0,0.0,1.85,0.0,2.23,0.0,0.0,0.0,0.0,2.15,0.0,2.09,0.0,0.0,0.0,15.879999999999999
252,3383,Elijah Adebayo,LUT,FOR,6.9,0.88,0.0,0.93,0.0,0.0,0.0,0.88,0.0,1.08,0.0,0.0,0.0,0.9,0.0,1.12,0.0,0.0,1.09,0.0,0.0,0.0,6.88
253,3366,Lyle Foster,BUR,FOR,6.6,0.58,0.0,1.18,0.0,0.0,1.44,0.0,0.0,3.25,0.0,0.0,0.0,2.64,0.0,2.97,0.0,0.0,2.45,0.0,0.0,0.0,14.510000000000002
254,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,343,Curtis Jones,LIV,MID,7.3,0.0,1.28,0.0,1.37,0.0,1.3,0.0,0.0,0.0,1.33,0.0,0.0,1.25,0.0,1.34,0.0,0.0,0.0,0.0,1.28,0.0,9.15
256,711,Elliot Anderson,NEW,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,1.5699999999999998
257,404,James Garner,EVE,MID,6.5,2.73,0.0,0.0,0.0,2.89,0.0,2.95,0.0,2.53,0.0,0.0,0.0,2.59,0.0,0.0,2.1,0.0,2.51,0.0,0.0,0.0,18.299999999999997
258,11,Joe Willock,NEW,MID,7.6,0.55,0.0,0.0,0.0,0.77,0.0,1.03,0.0,2.19,0.0,0.0,0.0,1.98,0.0,2.58,0.0,0.0,0.0,0.0,2.02,0.0,11.12
259,3416,Anel Ahmedhodzic,SHU,DEF,7.1,2.48,0.0,0.0,1.82,0.0,2.58,0.0,0.0,1.12,0.0,0.0,1.42,0.0,0.0,3.68,0.0,0.0,-0.18,0.0,0.0,0.0,12.92
260,217,Michael Keane,EVE,DEF,7.3,0.44,0.0,0.0,0.0,0.6,0.0,0.75,0.0,0.84,0.0,0.0,0.0,0.6,0.0,0.0,0.51,0.0,0.88,0.0,0.0,0.0,4.62
261,1404,Sergio Gómez,MCI,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.5,0.0,0.0,0.3,2.19
262,3361,Justin Kluivert,BOU,MID,7.8,0.0,1.96,0.0,1.73,0.0,1.66,0.0,0.0,2.33,0.0,0.0,0.0,1.89,0.0,2.14,0.0,0.0,0.0,1.77,0.0,0.0,13.48
263,206,James Tomkins,CRY,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,884,Ivan Toney,BRE,FOR,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,367,Harry Wilson,FUL,MID,7.4,0.0,2.15,0.0,2.56,0.0,0.0,2.41,0.0,2.01,0.0,0.0,0.0,2.31,0.0,2.27,0.0,0.0,0.0,2.09,0.0,0.0,15.799999999999999
266,44,Matt Targett,NEW,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1396,Neto,BOU,GK,6.6,0.0,4.47,0.0,4.62,0.0,3.65,0.0,0.0,4.77,0.0,0.0,0.0,4.31,0.0,4.11,0.0,0.0,0.0,3.55,0.0,0.0,29.479999999999997
268,259,Harrison Reed,FUL,MID,7.5,0.0,1.63,0.0,1.75,0.0,0.0,1.83,0.0,1.61,0.0,0.0,0.0,1.71,0.0,1.69,0.0,0.0,0.0,1.67,0.0,0.0,11.89
269,1192,Toti Gomes,WOL,DEF,6.9,0.57,0.0,1.29,0.0,0.0,1.21,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.04,0.0,0.97,0.0,1.36,0.0,0.0,0.0,7.46
270,2339,Tom Lockyer,LUT,DEF,7.1,1.64,0.0,1.52,0.0,0.0,0.0,1.0,0.0,2.48,0.0,0.0,0.0,1.67,0.0,2.9,0.0,0.0,2.15,0.0,0.0,0.0,13.360000000000001
271,490,George Baldock,SHU,DEF,6.9,1.06,0.0,0.0,1.24,0.0,1.8,0.0,0.0,0.98,0.0,0.0,1.23,0.0,0.0,1.94,0.0,0.0,0.2,0.0,0.0,0.0,8.45
272,559,Hugo Lloris,TOT,GK,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1286,Joe Worrall,FOR,DEF,6.8,0.39,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.7400000000000001
274,1253,Boubacar Kamara,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,2.32,0.0,2.9,0.0,0.0,2.43,0.0,0.0,2.55,0.0,0.0,0.0,12.43
275,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,450,Paul Dummett,NEW,DEF,6.5,0.57,0.0,0.0,0.0,0.73,0.0,0.55,0.0,0.48,0.0,0.0,0.0,0.44,0.0,0.56,0.0,0.0,0.0,0.0,0.32,0.0,3.65
277,1249,Kieffer Moore,BOU,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.33,0.0,0.0,0.0,0.26,0.0,0.34,0.0,0.0,0.0,0.34,0.0,0.0,1.4700000000000002
278,3208,Illia Zabarnyi,BOU,DEF,6.6,0.0,3.09,0.0,3.74,0.0,1.5,0.0,0.0,4.71,0.0,0.0,0.0,3.22,0.0,2.99,0.0,0.0,0.0,1.1,0.0,0.0,20.35
279,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,129,Chris Wood,FOR,FOR,7.2,3.64,0.0,0.0,2.98,0.0,2.75,0.0,3.22,0.0,0.0,0.0,0.0,3.48,0.0,2.36,0.0,0.0,2.95,0.0,0.0,0.0,21.38
281,1284,Scott McKenna,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,875,Mads Roerslev,BRE,DEF,6.8,3.26,0.0,0.0,1.97,0.0,3.33,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,3.61,0.0,2.75,0.0,0.0,0.81,18.679999999999996
283,130,Josh Brownhill,BUR,MID,7.1,3.32,0.0,2.65,0.0,0.0,2.41,0.0,0.0,2.76,0.0,0.0,0.0,2.41,0.0,2.49,0.0,0.0,2.26,0.0,0.0,0.0,18.299999999999997
284,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.21,0.0,0.19,0.0,0.0,0.25,0.0,0.34,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.0,0.0,0.0,1.7599999999999998
285,3207,João Gomes,WOL,MID,6.9,0.0,0.0,1.71,0.0,0.0,1.55,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.73,0.0,1.51,0.0,1.53,0.0,0.0,0.0,9.719999999999999
286,9,Emile Smith Rowe,ARS,MID,7.9,0.0,0.0,0.26,0.0,0.0,0.34,0.0,0.0,0.0,0.69,0.0,0.0,0.59,0.0,0.0,0.0,0.8,0.0,0.73,0.0,0.0,3.4099999999999997
287,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.8,0.0,0.0,0.72,0.0,0.8,0.0,0.0,0.77,0.0,0.0,0.51,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.44,4.410000000000001
288,676,Fábio Silva,WOL,FOR,7.4,0.54,0.0,0.7,0.0,0.0,0.73,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.72,0.0,0.67,0.0,0.76,0.0,0.0,0.0,4.79
289,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,3461,Calvin Bassey,FUL,DEF,7.5,0.0,1.31,0.0,2.16,0.0,0.0,1.4,0.0,0.65,0.0,0.0,0.0,1.1,0.0,1.08,0.0,0.0,0.0,0.78,0.0,0.0,8.48
291,1111,Connor Roberts,BUR,DEF,7.2,1.09,0.0,0.83,0.0,0.0,0.51,0.0,0.0,1.11,0.0,0.0,0.0,0.77,0.0,0.76,0.0,0.0,0.74,0.0,0.0,0.0,5.8100000000000005
292,3363,Bart Verbruggen,BHA,GK,6.9,0.0,2.35,0.0,2.75,0.0,2.46,0.0,0.0,0.0,2.05,2.8,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,2.16,16.52
293,45,Cameron Archer,SHU,FOR,7.2,2.77,0.0,0.0,2.93,0.0,2.94,0.0,0.0,2.48,0.0,0.0,2.38,0.0,0.0,2.9,0.0,0.0,1.93,0.0,0.0,0.0,18.33
294,727,Nathaniel Clyne,CRY,DEF,7.1,0.0,0.5,0.0,0.66,0.0,0.6,0.0,0.0,0.49,0.0,0.7,0.0,0.0,0.0,0.0,0.75,0.0,0.87,0.0,0.0,0.0,4.57
295,1441,Idrissa Gana Gueye,EVE,MID,7.4,2.39,0.0,0.0,0.0,2.4,0.0,2.35,0.0,1.99,0.0,0.0,0.0,2.0,0.0,0.0,1.68,0.0,1.97,0.0,0.0,0.0,14.780000000000001
296,1889,Arnaut Danjuma,EVE,MID,7.4,0.69,0.0,0.0,0.0,0.69,0.0,0.83,0.0,0.76,0.0,0.0,0.0,0.76,0.0,0.0,0.65,0.0,0.77,0.0,0.0,0.0,5.15
297,471,Wes Foderingham,SHU,GK,6.4,4.14,0.0,0.0,3.3,0.0,3.98,0.0,0.0,3.39,0.0,0.0,3.64,0.0,0.0,4.61,0.0,0.0,2.38,0.0,0.0,0.0,25.439999999999998
298,2095,Zeki Amdouni,BUR,FOR,7.1,3.13,0.0,2.25,0.0,0.0,1.71,0.0,0.0,1.88,0.0,0.0,0.0,1.48,0.0,1.62,0.0,0.0,1.39,0.0,0.0,0.0,13.46
299,686,Dean Henderson,CRY,GK,6.6,0.0,0.0,0.0,0.36,0.0,0.4,0.0,0.0,0.58,0.0,0.73,0.0,0.0,0.0,0.0,0.88,0.0,1.04,0.0,0.0,0.0,3.9899999999999998
300,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,3365,Vitinho,BUR,DEF,6.6,3.96,0.0,2.67,0.0,0.0,1.26,0.0,0.0,3.04,0.0,0.0,0.0,1.98,0.0,1.86,0.0,0.0,1.69,0.0,0.0,0.0,16.46
302,1393,Marcus Tavernier,BOU,MID,7.2,0.0,3.66,0.0,3.3,0.0,3.07,0.0,0.0,3.91,0.0,0.0,0.0,3.19,0.0,3.65,0.0,0.0,0.0,3.21,0.0,0.0,23.99
303,297,Kalvin Phillips,MCI,MID,7.1,0.0,0.34,0.0,0.59,0.0,0.0,0.62,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.38,0.0,0.0,0.25,3.11
304,3439,Milos Kerkez,BOU,DEF,6.7,0.0,2.3,0.0,2.18,0.0,1.26,0.0,0.0,2.63,0.0,0.0,0.0,1.5,0.0,1.65,0.0,0.0,0.0,1.0,0.0,0.0,12.520000000000001
305,1438,Sasa Kalajdzic,WOL,FOR,6.7,1.17,0.0,1.45,0.0,0.0,1.37,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.27,0.0,1.18,0.0,1.34,0.0,0.0,0.0,9.08
306,654,Ola Aina,FOR,DEF,6.7,2.91,0.0,0.0,2.18,0.0,2.56,0.0,2.09,0.0,0.0,0.0,0.0,2.94,0.0,1.27,0.0,0.0,1.98,0.0,0.0,0.0,15.93
307,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,481,Sander Berge,BUR,MID,7.0,3.0,0.0,2.46,0.0,0.0,2.15,0.0,0.0,2.7,0.0,0.0,0.0,2.14,0.0,2.14,0.0,0.0,2.0,0.0,0.0,0.0,16.59
309,658,Timothy Castagne,FUL,DEF,7.7,0.0,1.95,0.0,5.41,0.0,0.0,4.86,0.0,2.13,0.0,0.0,0.0,4.29,0.0,3.65,0.0,0.0,0.0,2.21,0.0,0.0,24.5
310,1378,Harry Toffolo,FOR,DEF,6.6,2.89,0.0,0.0,2.23,0.0,2.6,0.0,2.15,0.0,0.0,0.0,0.0,3.04,0.0,1.32,0.0,0.0,2.07,0.0,0.0,0.0,16.3
311,255,Mario Lemina,WOL,MID,7.0,0.0,0.0,2.7,0.0,0.0,2.5,0.0,0.0,0.0,2.83,0.0,0.0,0.0,2.66,0.0,2.26,0.0,2.46,0.0,0.0,0.0,15.41
312,3411,Issa Kaboré,LUT,DEF,7.0,0.88,0.0,1.32,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,1.7,0.0,2.6,0.0,0.0,2.23,0.0,0.0,0.0,11.47
313,3269,Auston Trusty,SHU,DEF,6.5,2.34,0.0,0.0,1.73,0.0,2.38,0.0,0.0,1.18,0.0,0.0,1.43,0.0,0.0,3.33,0.0,0.0,0.09,0.0,0.0,0.0,12.48
314,720,Tosin Adarabioyo,FUL,DEF,7.0,0.0,0.55,0.0,1.46,0.0,0.0,0.99,0.0,0.36,0.0,0.0,0.0,0.52,0.0,0.47,0.0,0.0,0.0,0.41,0.0,0.0,4.76
315,1383,Manor Solomon,TOT,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.56,0.0,1.38,0.0,0.0,2.2199999999999998
316,120,Charlie Taylor,BUR,DEF,6.8,4.66,0.0,2.92,0.0,0.0,1.07,0.0,0.0,3.52,0.0,0.0,0.0,1.85,0.0,1.74,0.0,0.0,1.57,0.0,0.0,0.0,17.33
317,491,John Egan,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.7,0.0,0.0,0.14,0.0,0.0,0.0,1.0
318,3362,Mahmoud Dahoud,BHA,MID,7.5,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.19,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,1.15,5.67
319,3484,Beto,EVE,FOR,7.7,1.19,0.0,0.0,0.0,1.12,0.0,1.17,0.0,1.16,0.0,0.0,0.0,1.07,0.0,0.0,0.89,0.0,1.1,0.0,0.0,0.0,7.699999999999999
320,3477,Gustavo Hamer,SHU,MID,6.8,3.11,0.0,0.0,3.51,0.0,3.19,0.0,0.0,2.99,0.0,0.0,2.77,0.0,0.0,3.49,0.0,0.0,2.15,0.0,0.0,0.0,21.209999999999997
321,718,Ben Godfrey,EVE,DEF,7.1,0.35,0.0,0.0,0.0,0.48,0.0,0.59,0.0,0.75,0.0,0.0,0.0,0.51,0.0,0.0,0.44,0.0,0.76,0.0,0.0,0.0,3.88
322,3403,Amari'i Bell,LUT,DEF,7.1,1.63,0.0,1.64,0.0,0.0,0.0,1.18,0.0,2.08,0.0,0.0,0.0,1.6,0.0,2.36,0.0,0.0,1.82,0.0,0.0,0.0,12.309999999999999
323,594,Pablo Fornals,WHU,MID,7.4,0.0,0.96,0.0,0.0,0.9,0.0,1.02,0.0,0.0,1.12,0.0,0.0,1.01,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.99,6.82
324,696,Sergio Reguilón,MUN,DEF,7.6,0.37,0.0,0.0,0.29,0.0,0.47,0.0,0.0,0.0,0.28,0.0,0.0,0.42,0.0,0.52,0.0,0.0,0.48,0.0,0.0,0.0,2.8299999999999996
325,493,Oliver McBurnie,SHU,FOR,7.0,2.92,0.0,0.0,3.16,0.0,3.18,0.0,0.0,2.47,0.0,0.0,2.35,0.0,0.0,3.07,0.0,0.0,1.85,0.0,0.0,0.0,19.0
326,3184,Danilo,FOR,MID,7.0,0.69,0.0,0.0,1.16,0.0,1.74,0.0,1.9,0.0,0.0,0.0,0.0,1.69,0.0,1.63,0.0,0.0,1.45,0.0,0.0,0.0,10.259999999999998
327,885,Josh Dasilva,BRE,MID,6.9,0.63,0.0,0.0,0.72,0.0,0.86,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.91,0.0,0.0,0.58,5.84
328,1242,Chris Mepham,BOU,DEF,6.7,0.0,0.76,0.0,0.7,0.0,0.49,0.0,0.0,1.1,0.0,0.0,0.0,0.73,0.0,0.85,0.0,0.0,0.0,0.5,0.0,0.0,5.13
329,880,Vitaly Janelt,BRE,MID,7.3,2.68,0.0,0.0,2.27,0.0,2.25,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,2.39,0.0,2.07,0.0,0.0,1.33,15.250000000000002
330,1847,Edson Álvarez,WHU,MID,7.1,0.0,3.24,0.0,0.0,2.02,0.0,2.18,0.0,0.0,2.55,0.0,0.0,2.16,0.0,0.0,0.0,1.78,0.0,0.0,0.0,2.08,16.009999999999998
331,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,98,Adam Lallana,BHA,MID,6.8,0.0,2.56,0.0,2.63,0.0,2.09,0.0,0.0,0.0,1.44,1.58,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.61,13.809999999999999
333,812,Hugo Bueno,WOL,DEF,7.0,0.49,0.0,0.95,0.0,0.0,0.78,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.65,0.0,0.62,0.0,0.76,0.0,0.0,0.0,4.89
334,593,Josh Cullen,BUR,MID,7.0,2.24,0.0,1.93,0.0,0.0,1.63,0.0,0.0,2.16,0.0,0.0,0.0,1.58,0.0,1.56,0.0,0.0,1.56,0.0,0.0,0.0,12.66
335,1890,Ryan Gravenberch,LIV,MID,8.1,0.0,1.82,0.0,1.85,0.0,1.61,0.0,0.0,0.0,1.69,0.0,0.0,1.56,0.0,1.6,0.0,0.0,0.0,0.0,1.65,0.0,11.780000000000001
336,1237,David Brooks,BOU,MID,6.7,0.0,0.73,0.0,0.75,0.0,0.8,0.0,0.0,1.08,0.0,0.0,0.0,0.95,0.0,1.07,0.0,0.0,0.0,0.89,0.0,0.0,6.2700000000000005
337,352,Rhian Brewster,SHU,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.87,0.0,0.0,1.52,0.0,0.0,1.23,0.0,0.0,0.0,3.94
338,1450,Boubacar Traoré,WOL,MID,6.7,2.37,0.0,0.59,0.0,0.0,0.62,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.59,0.0,0.67,0.0,0.65,0.0,0.0,0.0,6.11
339,936,Emmanuel Dennis,FOR,FOR,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,3432,Bénie Adama Traore,SHU,FOR,7.0,0.32,0.0,0.0,0.48,0.0,0.52,0.0,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.0,2.96
341,1407,Thilo Kehrer,WHU,DEF,7.4,0.0,0.48,0.0,0.0,0.35,0.0,0.5,0.0,0.0,0.72,0.0,0.0,0.53,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.64,3.6500000000000004
342,1934,Jakub Kiwior,ARS,DEF,7.6,0.55,0.0,0.74,0.0,0.0,0.67,0.0,0.0,0.0,0.84,0.0,0.0,0.7,0.0,0.0,0.0,1.13,0.0,1.11,0.0,0.0,5.74
343,360,Nathaniel Phillips,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,155,Hakim Ziyech,CHE,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1047,Armando Broja,CHE,FOR,7.4,0.0,0.99,0.0,0.76,0.0,0.0,0.86,0.0,0.92,0.0,0.0,0.0,0.0,0.59,0.0,0.72,0.0,0.74,0.0,0.0,0.0,5.58
346,172,Ross Barkley,LUT,MID,7.2,2.13,0.0,1.91,0.0,0.0,0.0,1.75,0.0,1.56,0.0,0.0,0.0,1.24,0.0,1.18,0.0,0.0,1.23,0.0,0.0,0.0,11.0
347,1307,Ryan Yates,FOR,MID,6.8,0.63,0.0,0.0,0.73,0.0,0.59,0.0,0.64,0.0,0.0,0.0,0.0,0.67,0.0,0.58,0.0,0.0,0.58,0.0,0.0,0.0,4.42
348,3407,Aribim Pepple,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,984,Oliver Skipp,TOT,MID,6.9,0.0,0.4,0.0,0.0,0.47,0.0,0.4,0.44,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.44,0.0,0.51,0.0,0.0,3.13
350,1735,Antoine Semenyo,BOU,MID,6.6,0.0,2.66,0.0,1.81,0.0,1.74,0.0,0.0,2.34,0.0,0.0,0.0,1.88,0.0,2.11,0.0,0.0,0.0,1.86,0.0,0.0,14.399999999999999
351,3183,Andrey Santos,FOR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,3172,Kevin Schade,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,980,Tahith Chong,LUT,MID,6.8,0.72,0.0,0.8,0.0,0.0,0.0,0.83,0.0,0.87,0.0,0.0,0.0,0.69,0.0,0.74,0.0,0.0,0.82,0.0,0.0,0.0,5.470000000000001
354,225,Séamus Coleman,EVE,DEF,7.5,0.0,0.0,0.0,0.0,0.35,0.0,0.58,0.0,0.68,0.0,0.0,0.0,0.49,0.0,0.0,0.39,0.0,0.62,0.0,0.0,0.0,3.11
355,828,Carney Chukwuemeka,CHE,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,3406,Alfie Doughty,LUT,DEF,6.9,1.92,0.0,1.88,0.0,0.0,0.0,1.17,0.0,2.8,0.0,0.0,0.0,1.98,0.0,3.03,0.0,0.0,2.48,0.0,0.0,0.0,15.26
357,1861,Sofyan Amrabat,MUN,MID,7.3,0.72,0.0,0.0,0.84,0.0,0.88,0.0,0.0,0.0,0.45,0.0,0.0,0.39,0.0,0.44,0.0,0.0,0.43,0.0,0.0,0.0,4.15
358,1346,Stefan Bajcetic,LIV,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1250,Fabio Vieira,ARS,MID,7.8,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.65,0.0,0.0,0.49,0.0,0.0,0.0,0.67,0.0,0.66,0.0,0.0,2.9400000000000004
360,1245,Ryan Christie,BOU,MID,6.7,0.0,2.66,0.0,2.57,0.0,2.32,0.0,0.0,2.83,0.0,0.0,0.0,2.31,0.0,2.53,0.0,0.0,0.0,2.46,0.0,0.0,17.68
