,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,Total_Pts
384,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2068,Saša Lukić,FUL,MID,6.5,0.0,0.44,0.0,0.0,0.5,0.0,0.49,0.0,0.0,0.0,0.54,0.0,0.56,0.0,0.0,0.0,0.53,0.0,0.0,3.0600000000000005
386,2077,Pablo Sarabia,WOL,MID,6.8,2.29,0.0,0.0,1.73,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.21,0.0,1.15,0.0,1.32,0.0,0.0,0.0,8.889999999999999
387,3367,Ameen Al-Dakhil,BUR,DEF,6.6,1.02,0.0,0.0,0.65,0.0,0.0,1.23,0.0,0.0,0.0,0.91,0.0,0.85,0.0,0.0,0.79,0.0,0.0,0.0,5.45
388,878,Shandon Baptiste,BRE,MID,6.5,0.0,0.97,0.0,0.95,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.81,0.0,0.0,0.0,4.5
389,1,Calum Chambers,AVL,DEF,7.3,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.38,0.0,0.52,0.0,0.0,0.33,0.0,0.0,0.48,0.0,0.0,0.0,2.29
390,3187,Noni Madueke,CHE,MID,7.9,0.0,0.93,0.0,0.0,0.86,0.0,0.83,0.0,0.0,0.0,0.0,0.69,0.0,0.76,0.0,0.73,0.0,0.0,0.0,4.800000000000001
391,668,Max Lowe,SHU,DEF,6.7,0.0,0.69,0.0,0.93,0.0,0.0,0.56,0.0,0.0,0.68,0.0,0.0,1.33,0.0,0.0,0.25,0.0,0.0,0.0,4.44
392,3473,Jacob Brown,LUT,FOR,6.5,1.4,0.0,0.0,0.0,1.25,0.0,1.61,0.0,0.0,0.0,1.41,0.0,1.61,0.0,0.0,1.51,0.0,0.0,0.0,8.790000000000001
393,1579,Luca Koleosho,BUR,MID,6.8,2.35,0.0,0.0,2.08,0.0,0.0,2.52,0.0,0.0,0.0,2.13,0.0,2.25,0.0,0.0,1.96,0.0,0.0,0.0,13.29
394,3400,Admiral Muskwe,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21
396,670,Jayden Bogle,SHU,DEF,6.7,0.0,1.77,0.0,2.35,0.0,0.0,1.2,0.0,0.0,1.41,0.0,0.0,3.28,0.0,0.0,0.34,0.0,0.0,0.0,10.35
397,1165,Lewis Hall,NEW,MID,6.5,0.0,0.0,1.46,0.0,1.28,0.0,1.4,0.0,0.0,0.0,1.29,0.0,1.39,0.0,0.0,0.0,0.0,1.17,0.0,7.99
398,3495,Odisseas Vlachodimos,FOR,GK,6.3,0.0,3.54,0.0,4.27,0.0,3.77,0.0,0.0,0.0,0.0,4.41,0.0,3.13,0.0,0.0,3.86,0.0,0.0,0.0,22.98
399,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21
400,260,Jay Stansfield,FUL,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1234,Jaidon Anthony,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,291,Jack Harrison,EVE,MID,7.7,0.0,0.0,2.95,0.0,3.13,0.0,2.98,0.0,0.0,0.0,2.89,0.0,0.0,2.41,0.0,2.96,0.0,0.0,0.0,17.32
405,150,Callum Hudson-Odoi,FOR,MID,7.7,0.0,1.23,0.0,1.29,0.0,1.44,0.0,0.0,0.0,0.0,1.56,0.0,1.21,0.0,0.0,1.51,0.0,0.0,0.0,8.24
406,1233,Adam Smith,BOU,DEF,6.9,0.0,2.6,0.0,1.34,0.0,0.0,3.25,0.0,0.0,0.0,1.89,0.0,1.37,0.0,0.0,0.0,0.7,0.0,0.0,11.149999999999999
407,214,Mason Holgate,EVE,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,321,Jonny Evans,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,484,Oliver Norwood,SHU,MID,7.0,0.0,2.33,0.0,2.25,0.0,0.0,2.47,0.0,0.0,2.37,0.0,0.0,3.45,0.0,0.0,1.96,0.0,0.0,0.0,14.830000000000002
410,1778,Wataru Endo,LIV,MID,7.3,0.0,0.97,0.0,0.92,0.0,0.0,0.0,1.1,0.0,0.0,0.95,0.0,1.04,0.0,0.0,0.0,0.0,1.0,0.0,5.98
411,3151,Facundo Buonanotte,BHA,MID,7.0,0.0,1.23,0.0,1.0,0.0,0.0,0.0,0.49,0.55,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.59,4.4799999999999995
412,1692,Benoît Badiashile,CHE,DEF,8.4,0.0,1.3,0.0,0.0,1.78,0.0,2.21,0.0,0.0,0.0,0.0,1.5,0.0,1.65,0.0,1.57,0.0,0.0,0.0,10.01
413,555,Giovani Lo Celso,TOT,MID,7.6,0.0,0.0,1.56,0.0,1.27,1.25,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.05,0.0,1.14,0.0,0.0,7.529999999999999
414,597,Ben Johnson,WHU,DEF,7.2,0.0,0.0,0.23,0.0,0.3,0.0,0.0,0.42,0.0,0.0,0.41,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.43,2.07
415,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.23,0.0,0.0,0.0,0.42000000000000004
416,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.0,0.9000000000000001
417,958,Will Hughes,CRY,MID,6.6,0.0,2.3,0.0,1.99,0.0,0.0,1.69,0.0,1.98,0.0,0.0,0.0,0.0,1.92,0.0,1.78,0.0,0.0,0.0,11.66
418,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,3376,Benson Manuel,BUR,MID,7.0,0.29,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.0,0.0,0.31,0.0,0.33,0.0,0.0,0.36,0.0,0.0,0.0,1.92
420,963,Ryan John Giles,LUT,DEF,6.9,0.49,0.0,0.0,0.0,0.49,0.0,0.36,0.0,0.0,0.0,0.39,0.0,0.48,0.0,0.0,0.43,0.0,0.0,0.0,2.64
421,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,916,Max Aarons,BOU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,1.12,0.0,2.12,0.0,0.0,0.0,1.47,0.0,0.0,5.22
423,861,William Osula,SHU,FOR,6.6,0.0,0.37,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.29,0.0,0.0,0.35,0.0,0.0,0.28,0.0,0.0,0.0,2.1100000000000003
424,1401,Mikkel Damsgaard,BRE,MID,6.9,0.0,0.93,0.0,1.29,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.64,0.0,1.31,0.0,0.0,0.0,6.550000000000001
425,26,Reiss Nelson,ARS,MID,6.8,0.34,0.0,0.0,0.28,0.0,0.0,0.0,0.34,0.0,0.0,0.32,0.0,0.0,0.0,0.42,0.0,0.37,0.0,0.0,2.0700000000000003
426,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2414,Anass Zaroury,BUR,MID,7.0,0.22,0.0,0.0,0.2,0.0,0.0,0.21,0.0,0.0,0.0,0.25,0.0,0.26,0.0,0.0,0.24,0.0,0.0,0.0,1.3800000000000001
428,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1028,Frank Onyeka,BRE,MID,6.5,0.0,1.41,0.0,1.43,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.15,0.0,0.0,0.0,6.609999999999999
431,265,Tom Cairney,FUL,MID,6.7,0.0,0.35,0.0,0.0,0.38,0.0,0.38,0.0,0.0,0.0,0.44,0.0,0.49,0.0,0.0,0.0,0.46,0.0,0.0,2.5
432,1004,Nuno Tavares,FOR,DEF,7.1,0.0,0.32,0.0,0.49,0.0,0.48,0.0,0.0,0.0,0.0,0.57,0.0,0.38,0.0,0.0,0.51,0.0,0.0,0.0,2.75
433,1463,Kobbie Mainoo,MUN,MID,7.0,0.0,0.61,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
434,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1392,Orel Mangala,FOR,MID,6.7,0.0,1.72,0.0,1.72,0.0,1.8,0.0,0.0,0.0,0.0,1.82,0.0,1.65,0.0,0.0,1.8,0.0,0.0,0.0,10.510000000000002
436,3504,Ibrahim Sangaré,FOR,MID,7.1,0.0,2.59,0.0,2.67,0.0,2.88,0.0,0.0,0.0,0.0,3.21,0.0,2.87,0.0,0.0,3.15,0.0,0.0,0.0,17.37
437,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.95,0.0,0.42,0.0,0.0,0.0,0.48,0.0,0.56,0.0,0.0,0.44,0.0,0.0,0.5,0.0,0.0,0.0,3.35
438,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1387,Chris Richards,CRY,DEF,7.0,0.0,0.67,0.0,0.59,0.0,0.0,0.47,0.0,0.73,0.0,0.0,0.0,0.0,0.75,0.0,0.93,0.0,0.0,0.0,4.14
441,707,Andi Zeqiri,BHA,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1201,Rodrigo Bentancur,TOT,MID,7.7,0.0,0.0,1.24,0.0,1.12,1.26,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.09,0.0,1.37,0.0,0.0,7.4
443,117,Jóhann Berg Guðmundsson,BUR,MID,7.0,2.05,0.0,0.0,1.77,0.0,0.0,2.07,0.0,0.0,0.0,1.76,0.0,1.55,0.0,0.0,1.43,0.0,0.0,0.0,10.629999999999999
444,1074,Lewis Dobbin,EVE,FOR,6.5,0.0,0.0,0.22,0.0,0.33,0.0,0.32,0.0,0.0,0.0,0.31,0.0,0.0,0.28,0.0,0.29,0.0,0.0,0.0,1.7500000000000002
445,137,Malang Sarr,CHE,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,1266,Rodrigo Muniz,FUL,FOR,6.7,0.0,0.45,0.0,0.0,0.94,0.0,0.85,0.0,0.0,0.0,1.19,0.0,1.18,0.0,0.0,0.0,1.07,0.0,0.0,5.68
447,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.0,0.46,0.0,0.0,0.52,0.0,0.82,0.0,0.0,0.0,2.28
450,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,3196,Jhon Durán,AVL,MID,6.7,0.0,0.51,0.0,0.46,0.0,0.0,0.0,0.49,0.0,0.61,0.0,0.0,0.49,0.0,0.0,0.69,0.0,0.0,0.0,3.2499999999999996
452,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,384,Scott Carson,MCI,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,3471,Vinicius Souza,SHU,MID,6.7,0.0,2.8,0.0,2.24,0.0,0.0,2.71,0.0,0.0,2.46,0.0,0.0,2.51,0.0,0.0,1.96,0.0,0.0,0.0,14.68
455,3186,Dango Ouattara,BOU,MID,6.8,0.0,1.22,0.0,1.17,0.0,0.0,1.47,0.0,0.0,0.0,1.24,0.0,1.35,0.0,0.0,0.0,1.21,0.0,0.0,7.659999999999999
456,3508,Nicolás Domínguez,FOR,MID,7.5,0.0,2.89,0.0,2.71,0.0,2.9,0.0,0.0,0.0,0.0,3.13,0.0,2.54,0.0,0.0,2.57,0.0,0.0,0.0,16.74
457,3401,Jordan Clark,LUT,MID,6.8,0.69,0.0,0.0,0.0,0.97,0.0,0.43,0.0,0.0,0.0,0.48,0.0,0.46,0.0,0.0,0.46,0.0,0.0,0.0,3.4899999999999998
458,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.18
459,3387,Reece Burke,LUT,DEF,6.6,0.24,0.0,0.0,0.0,0.38,0.0,0.7,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.73,0.0,0.0,0.0,3.7199999999999998
460,6,Mohamed Elneny,ARS,MID,6.5,0.33,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.0,0.35,0.0,0.29,0.0,0.0,1.7400000000000002
461,161,Ian Maatsen,CHE,MID,7.5,0.0,0.48,0.0,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.37,0.0,0.0,0.0,2.78
462,453,Emil Krafth,NEW,DEF,6.7,0.0,0.0,0.43,0.0,0.43,0.0,0.37,0.0,0.0,0.0,0.31,0.0,0.35,0.0,0.0,0.0,0.0,0.19,0.0,2.08
463,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.75,0.0,0.88,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.75,0.0,0.0,0.71,0.0,0.0,0.0,4.33
466,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.0,0.17,0.0,0.0,0.37,0.0,0.0,0.0,0.33,0.0,0.42,0.0,0.0,0.34,0.0,0.0,0.0,1.6300000000000001
467,338,Divock Origi,FOR,FOR,7.3,0.0,1.43,0.0,1.5,0.0,1.69,0.0,0.0,0.0,0.0,1.79,0.0,1.38,0.0,0.0,1.67,0.0,0.0,0.0,9.459999999999999
468,431,Teden Mengi,LUT,DEF,7.7,1.46,0.0,0.0,0.0,0.85,0.0,2.1,0.0,0.0,0.0,1.62,0.0,2.66,0.0,0.0,1.89,0.0,0.0,0.0,10.580000000000002
469,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3214,Naouirou Ahamada,CRY,MID,6.5,0.0,0.59,0.0,0.52,0.0,0.0,0.44,0.0,0.54,0.0,0.0,0.0,0.0,0.54,0.0,0.68,0.0,0.0,0.0,3.31
471,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,197,Cheikhou Kouyaté,FOR,MID,6.8,0.0,0.33,0.0,0.27,0.0,0.29,0.0,0.0,0.0,0.0,0.33,0.0,0.25,0.0,0.0,0.28,0.0,0.0,0.0,1.7500000000000002
474,628,Jonny Castro,WOL,DEF,7.3,0.4,0.0,0.0,0.43,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.45,0.0,0.0,0.0,2.35
475,1348,Keane Lewis-Potter,BRE,MID,7.2,0.0,1.69,0.0,1.96,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,2.12,0.0,1.73,0.0,0.0,0.0,9.4
476,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1246,Lewis Cook,BOU,MID,6.7,0.0,2.77,0.0,2.11,0.0,0.0,2.85,0.0,0.0,0.0,2.09,0.0,2.12,0.0,0.0,0.0,2.03,0.0,0.0,13.97
479,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,1.87,0.0,0.0,1.87,0.0,0.0,0.0,1.82,0.0,0.0,0.0,1.85,0.0,1.72,0.0,1.86,0.0,0.0,0.0,10.99
480,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.25,0.0,0.0,0.0,0.9
481,2395,Hwang Ui-jo,FOR,FOR,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,3479,Nicolò Zaniolo,AVL,MID,7.2,0.0,1.57,0.0,1.76,0.0,0.0,0.0,1.76,0.0,2.39,0.0,0.0,1.74,0.0,0.0,2.15,0.0,0.0,0.0,11.370000000000001
483,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.19,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.44,0.0,0.0,0.44,0.0,0.0,0.0,1.97
487,3404,Dan Potts,LUT,DEF,6.6,0.23,0.0,0.0,0.0,0.28,0.0,0.21,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.0,0.18,0.0,0.0,0.0,1.3599999999999999
488,1160,Jarrell Quansah,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.18,0.0,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.86
489,615,Ryan Fredericks,BOU,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,504,Nathan Redmond,BUR,MID,7.1,0.44,0.0,0.0,0.4,0.0,0.0,0.47,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.4,0.0,0.0,0.0,2.63
491,3470,Alejo Véliz,TOT,FOR,7.2,0.0,0.0,0.85,0.0,0.68,0.76,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.48,0.0,0.51,0.0,0.0,3.88
492,3378,Hjalmar Ekdal,BUR,DEF,6.6,0.27,0.0,0.0,0.22,0.0,0.0,0.41,0.0,0.0,0.0,0.37,0.0,0.39,0.0,0.0,0.31,0.0,0.0,0.0,1.9700000000000002
493,3389,Luke Freeman,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,874,Charlie Goode,BRE,DEF,6.5,0.0,0.27,0.0,0.37,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
496,1059,James Mcatee,SHU,MID,6.5,0.0,1.99,0.0,2.0,0.0,0.0,1.73,0.0,0.0,1.54,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,9.24
497,1104,Maxwel Cornet,WHU,MID,7.2,0.0,0.0,0.37,0.0,0.48,0.0,0.0,0.51,0.0,0.0,0.42,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.51,2.6499999999999995
498,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,245,Marek Rodák,FUL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,3478,Wilson Odobert,BUR,FOR,6.5,0.42,0.0,0.0,0.45,0.0,0.0,0.52,0.0,0.0,0.0,0.44,0.0,0.5,0.0,0.0,0.45,0.0,0.0,0.0,2.7800000000000002
502,229,André Gomes,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,473,Ben Osborn,SHU,MID,6.7,0.0,0.58,0.0,0.64,0.0,0.0,0.59,0.0,0.0,0.67,0.0,0.0,0.73,0.0,0.0,0.7,0.0,0.0,0.0,3.91
504,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1329,Omar Richards,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,198,Jaïro Riedewald,CRY,MID,6.6,0.0,0.52,0.0,0.49,0.0,0.0,0.42,0.0,0.51,0.0,0.0,0.0,0.0,0.58,0.0,0.63,0.0,0.0,0.0,3.15
510,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,3374,Samuel Bastien,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,3464,Lesley Ugochukwu,CHE,MID,6.7,0.0,0.56,0.0,0.0,0.59,0.0,0.52,0.0,0.0,0.0,0.0,0.47,0.0,0.54,0.0,0.56,0.0,0.0,0.0,3.2399999999999998
