sky_id,quick_ref,sky_pos,ffstuff_team,sky_value,sky_status,own,1k_own,spreadex_player,review_player,ffstuff_player,fpl_id,fpl_code,tff_id,fanteam_id,fbref_code,fbref_player,short_team,FW,LW,RW,AM,DM,LB,CB,RB,GK,CM,WB,LM,RM,pos_sum,pos_g,pos_xg,pos_npxg,pos_a,pos_sot,pos_pass,pos_tack,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,on_pens,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tack_weight,past_yc_weight,noise_factor,sv_per_sot,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_xg,bl_npxg,bl_a,bl_pass,bl_tack,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_fpl_a,bl_p_30_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,fpl_pos,fpl_value,bl_bps,market_odds_g,market_odds_a
24,"Willian,",MID,Fulham,7.7,A,0.32,0.1,0,Willian,"Willian,",591.0,47431.0,47431.0,2268237.0,8b9ebd03,Willian,FUL,0.0,0.82,0.14,0.02,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.0,1.0,0.23430664979650595,0.22495576742130013,0.20045072358179944,0.15803496318389043,0.6779974275171942,26.4470190616087,1.2080389252942065,0.00010267069628292081,0.11587760397815529,0.004815962533545584,0.6597911086871073,0.8919870252134144,0.3912682901435066,1.01,0.8,0.8462592369425653,0.8767748872651056,0.8778175169086228,0.6506852295026274,1.0,1.0,1.0,0.7796523466065128,1.1537407630574346,0.0,40,32,57,0.62,0.6,0.28,0.09045405180038676,0.15435822683192058,0.1323272465761146,0.21579688407339645,44.69018792783042,0.49258187869900016,0.6662728053005708,0.02553335811744633,0.0007916154202496869,1.687631617131704e-05,0.0,55,0.6076,0.87,0.34,0.89,0.39,1.8493929999999998,1.4614782,3.9487968,1.5275660000000004,0.6092,1.01258,4.55202,0.5303599999999999,0.19364,0.00702,3.7152152,0.30781659999999994,0.92854,1.7476543503768989,1.8679018295459826,3.034478027162578,1.3520029544372782,0.5453176259751396,0.6090517223628609,4.375978722458613,0.4145191033331055,0.5816585976014889,0.001948630983087546,2.5991694167316814,0.19606741788223944,0.5915798386385992,79.03793103448277,0.722417238876418,0.722417238876418,0.722417238876418,0.722417238876418,0.9479376275369199,0.9479376275369199,0.9479376275369199,0.9479376275369199,0.9479376275369199,0.722417238876418,0.722417238876418,0.5257118238282941,0.722417238876418,0.06336555571256274,0.5209246784048448,0.015435822683192059,0.15002697680803426,0.00038972619661750924,0.00019486309830875462,0.00019486309830875462,0.6596760448520502,0.2693023924773649,0.81,0.34,0.28,0.06,3.0,53.0,20.25,,
727,"Clyne,Nathaniel",DEF,Crystal Palace,7.1,A,0.12,0.1,0,Clyne,"Clyne,Nathaniel",222.0,57328.0,57328.0,189201.0,0442183b,Nathaniel Clyne,CRY,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.44,0,0.0,0.01,0.25,0.17,1.0,0.05370145334361191,0.05586838045380223,0.05367398566026445,0.07570458649285361,0.2174524522380153,29.813389787029582,2.310892888565328,0.002838153151838431,0.17461439086461245,0.0056546924259119734,0.7706411845691206,0.9284917832945407,0.6430987435142196,1.0,0.0,0.0,0.5161011456419047,0.5161011456419047,0.4623324221673625,0.4349794480001502,0.6626154046548415,0.5784243527248205,0.4756745515012608,2.0,0.0,38,12,19,0.21,0.21,0.13,0.05370145334361191,0.027034645296437104,0.025972780169834803,0.05668074461777896,33.77380729702059,2.023409454052247,0.12942258941006604,0.09155476880442207,0.0033328300401982876,0.0016727845425836827,0.0,9,0.20579999999999998,0.94,0.66,0.96,0.79,1.6903424999999999,0.8667582000000001,1.4905088,0.8188824,2.1539227999999997,1.3796344,6.2650672,1.1650576,0.444512,0.0316564,1.389847,0.07781620000000002,1.1328908,1.4269929103364953,0.6354602288950156,1.2443967530430404,0.6020777215902289,2.266193038629644,1.3233995721715686,5.30642973731632,0.9605232686347347,0.9402015217113955,0.01844951108545846,1.2092486736356582,0.04853078434857335,0.8199247512749566,76.95882352941176,0.41719490891388605,0.41719490891388605,0.41719490891388605,0.41719490891388605,0.3842580123569636,0.3842580123569636,0.3842580123569636,0.3842580123569636,0.3842580123569636,0.41719490891388605,0.41719490891388605,0.37634086027622343,0.41719490891388605,0.007791834050950441,0.17303524337819864,0.0027034645296437104,0.025972780169834803,0.0036899022170916924,0.0018449511085458462,0.0018449511085458462,0.12942258941006604,0.07391685508355049,0.64,0.31,0.2,0.03,2.0,43.0,21.88,,
696,"Reguilon,Sergio",DEF,Brentford,7.6,A,0.13,0.1,0,0,"Reguilón,Sergio",508.0,199249.0,0.0,184661.0,3353737a,Sergio Reguilón,BRE,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0,0.0,0.95,0.0,0.0,1.0,0.10376699593891195,0.08985909162560686,0.08990606688197934,0.10762676917312004,0.32811962752924967,24.46765848070917,1.9868464167738564,0.004047812609324605,0.17040160342336572,0.004550142861990179,0.7638069035552656,0.9119030849011044,0.5895157978646417,0.97,0.0,0.2486156441463188,0.24786709453284958,0.24786709453284958,0.20633530487800616,0.44075458500321785,0.8622128265291288,0.6743063431367325,0.228466785513387,1.7513843558536812,0.0,39,9,13,0.15,0.15,0.05,0.07796889740243092,0.08716536783303336,0.08720069946909387,0.14080967607032824,25.82434446045107,3.087381882771016,0.2987413410609753,0.18970502973332914,0.005556829705129415,0.004943362446086847,0.0,81,0.25,0.91,0.58,0.91,0.58,2.906838,1.082664,1.5770519999999997,0.7437959999999999,2.061442,1.2159149999999999,5.7536830000000005,1.060591,0.392739,0.0171495,1.5679994999999995,0.1568655,1.078307,2.900514049902728,1.1793807530009164,1.6752047414308953,0.8954053505364753,2.193502587669096,1.5639161541898712,5.6170631513708535,1.0867896523516591,1.5029092151629457,0.013730933794923713,1.7196409436454974,0.1506633707714278,1.0837588994877811,74.90909090909092,0.19933911805453747,0.19933911805453747,0.19933911805453747,0.19933911805453747,0.35447006412910603,0.35447006412910603,0.35447006412910603,0.35447006412910603,0.35447006412910603,0.19933911805453747,0.19933911805453747,0.16513296139722558,0.19933911805453747,0.025375403545506315,0.3300476072678111,0.008716536783303336,0.08989762831865347,0.0027461867589847425,0.0013730933794923713,0.0013730933794923713,0.3079807639803869,0.1761579229748765,0.38,0.2,0.08,0.01,2.0,44.0,24.0,,
686,"Henderson,Dean",GK,Crystal Palace,6.6,A,0.14,0.1,0,Henderson,"Henderson,Dean",385.0,172649.0,172649.0,137863.0,e5a76dfe,Dean Henderson,CRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00231,0.0,17.378420000000002,0.03596,0.004,0.05858,0.00242,1.0,0.99,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3459054463638358,2.0,0.6377312478064701,38,11,26,0.29,0.29,0.29,0.0,0.0,0.0,0.00231,16.793527442472218,0.03596,0.0,0.06008744231962117,0.0009361001042141597,0.0015472728995275368,0.6377312478064701,2,0.28419999999999995,0.99,0.99,0.99,0.99,0.0,0.026180000000000002,0.01422,0.10191,0.52664,0.012759999999999999,6.175839999999999,0.016239999999999997,0.00464,0.07656,0.00158,0.0,0.01972,0.0,0.017803540218386694,0.009670219324119891,0.0719845074684908,0.564480575817879,0.006398269678209917,4.990420204283058,0.008143252317721712,0.002326643519349061,0.0774647730494605,0.001074468813791099,0.0,0.018191297791002998,62.00344827586206,0.31995644696765885,0.31995644696765885,0.31995644696765885,0.31995644696765885,0.49856820703684035,0.49856820703684035,0.49856820703684035,0.49856820703684035,0.49856820703684035,0.31995644696765885,0.31995644696765885,0.22776972012422553,0.31995644696765885,0.0,0.005028385054596673,0.0,0.0,0.015492954609892102,0.007746477304946051,0.007746477304946051,0.0,0.003749690149369816,0.04,0.01,0.0,0.0,1.0,44.0,16.48,,
249,"Knockaert,Anthony",MID,Fulham,7.0,A,0.01,0.1,0,0,"Knockaert,Anthony",273.0,83543.0,83543.0,231169.0,6c679c6d,Anthony Knockaert,FUL,0.0,0.46,0.07,0.0,0.0,0.0,0.0,0.0,0,0.19,0.0,0.07,0.21,1.0,0.17226133808027722,0.16898337805334368,0.15145522456598404,0.12755566009842842,0.5202715321051394,31.783250841756868,1.5657632938308894,0.0007449642763227209,0.142886904088933,0.004803638846255219,0.6866265029563574,0.8964682676509959,0.46144315432076793,1.0,0.0,0.0,0.013188104013880637,0.013188104013880637,0.012538985114050756,0.006374526617241193,0.0,0.0,0.013349720117165557,2.0,0.0,40,0,0,0.0,0.0,0.0,0.17226133808027722,0.16719118133076707,0.14989419095477,0.12812490308342955,31.783250841756868,1.5657632938308894,0.5199298320116711,0.14569040437850078,0.004505308207333947,0.0006986981693896119,0.0,0,0.25,0.89,0.39,0.89,0.39,1.6033745,1.331239,3.1046552,1.4371798000000002,0.8584400000000001,1.12504,5.15707,0.71463,0.23443000000000003,0.012029999999999999,2.869632,0.2106377,1.0512500000000002,1.6040024159388118,1.325606646424937,3.1118132111646895,1.4258625416075632,0.8566931294500694,1.1217565640262257,5.180688515684172,0.7160703479549241,0.23997649932566534,0.01190307768697041,2.891311613035839,0.2085247536121937,1.0452779568290003,60.0,0.010550483211104508,0.010550483211104508,0.010550483211104508,0.010550483211104508,0.005099621293792955,0.005099621293792955,0.005099621293792955,0.005099621293792955,0.005099621293792955,0.010550483211104508,0.010550483211104508,0.010031188091240604,0.010550483211104508,0.044968257286430995,0.3634328873770916,0.016719118133076707,0.14989419095477,0.0023806155373940823,0.0011903077686970412,0.0011903077686970412,0.5199298320116711,0.18662099210653482,0.59,0.06,0.04,0.0,3.0,44.0,15.53,,
725,"Welbeck,Danny",FOR,Brighton,7.5,A,0.86,0.1,Danny Welbeck,Welbeck,"Welbeck,Danny",154.0,50175.0,50175.0,23331.0,ce5143da,Danny Welbeck,BHA,0.74,0.13,0.03,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.3593635005983808,0.3795288927295963,0.3412804561515412,0.15185903226124764,1.1098490057510342,27.282073194979287,0.828656337778929,0.00010341825665264939,0.1291311803999407,0.004125669218019554,0.655600137993165,0.9061084906741711,0.4501786878994303,0.95,0.01,0.6972505021215841,0.6855524964729406,0.6855524964729406,0.591829049009638,0.8179554312548575,1.0,0.9907921685950071,0.6588010720334155,1.3027494978784158,0.0,40,30,40,0.45,0.35,0.05,0.33450241328057617,0.3484749264604783,0.3126239005323479,0.1349941574973864,24.119012293808737,1.4820988017925636,0.9745653522051718,0.06654911438757541,0.0017675019213867764,4.4306016231658594e-05,0.0,65,0.441,0.87,0.29,0.91,0.48,0.9998461,1.3536165,3.6905439999999996,1.9722703,0.6679818000000001,0.7305801000000001,2.8984845,0.26812830000000004,0.12013740000000002,0.006277500000000001,3.8441832,0.5732309999999999,1.0919874,0.48261717618726646,1.3727142910750092,2.762194795067705,1.5033898628515434,1.0233267812878954,0.8294810183635583,2.735170926874456,0.4131032309476148,0.9308104110052314,0.02362997086110418,2.9298389431722924,0.4608875377327468,0.9508443644571336,77.96190476190475,0.5600144385554396,0.5600144385554396,0.5600144385554396,0.5600144385554396,0.6551974090958573,0.6551974090958573,0.6551974090958573,0.6551974090958573,0.6551974090958573,0.5600144385554396,0.5600144385554396,0.4840887367994084,0.5600144385554396,0.0958876233034383,0.38067273026613874,0.03484749264604783,0.35415558006810083,0.004725994172220836,0.002362997086110418,0.002362997086110418,1.0258582654791282,0.24733398745951574,0.31,0.14,0.04,0.02,4.0,57.0,11.49,0.29,0.13
1441,"Gueye,Idrissa",MID,Everton,7.4,A,0.11,0.1,0,Gueye,"Gueye,Idrissa",254.0,80801.0,80801.0,2268238.0,72c812f3,Idrissa Gana Gueye,EVE,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0,0.86,0.0,0.0,0.0,1.0,0.06890105537977378,0.06598421220901904,0.056317774859085706,0.06536714099393508,0.23185504987961209,31.977788683505047,2.5466777529794165,0.0014161874830857,0.25043409980574094,0.007931373707558467,0.7772233045823819,0.9186122110124351,0.6586086696691212,1.02,0.0,0.820443280090911,0.8332067830590618,0.8332067830590618,0.6461431861251413,0.9355403077633294,0.9906916805409404,0.9477674945980674,0.7639065127446296,1.179556719909089,0.0,38,26,52,0.55,0.5,0.32,0.012371647502266667,0.04356293523839481,0.04195063905644139,0.05779205787023434,34.0458949945592,4.331658636747986,0.32925190126314774,0.29362298546325993,0.014992072466439476,0.0026769114853650126,0.0,49,0.539,0.89,0.52,0.92,0.66,0.7132638,0.9442544000000002,1.059705,0.85791,1.5592122,1.4610960000000002,7.8597323999999995,1.4336009999999997,0.4276584,0.0270738,0.82641,0.0289606,1.5117101999999998,0.5581205243203529,0.6934602533246814,1.1353141487953677,1.362398131372863,0.9534374245780891,1.25695265420828,8.389068187242103,1.4286881891457748,3.1100710310554067,0.04227010619366066,0.9926783708580607,0.014846541207838578,1.699651055825166,85.01190476190474,0.6667299782334738,0.6667299782334738,0.6667299782334738,0.6667299782334738,0.7484322462106636,0.7484322462106636,0.7484322462106636,0.7484322462106636,0.7484322462106636,0.6667299782334738,0.6667299782334738,0.5252374940829153,0.6667299782334738,0.012836895551271066,0.18781307779872894,0.004356293523839481,0.041128077506315086,0.008454021238732132,0.004227010619366066,0.004227010619366066,0.322795981630537,0.09343014830897989,0.64,0.12,0.08,0.18,3.0,48.0,17.62,,
262,"Mitrović,Aleksandar",FOR,Fulham,8.3,I,4.21,0.1,0,Mitrović,"Mitrović,Aleksandar",278.0,128389.0,128389.0,231170.0,3925dbd6,Aleksandar Mitrović,FUL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.3257800000000002,0.3512600000000002,0.31668000000000013,0.11466000000000005,0.8673068454402902,17.22606000000001,0.7630000000000003,0.0,0.14016000000000003,0.006050000000000002,0.6600000000000004,0.9100000000000005,0.4800000000000002,1.06,0.0,0.34248712586863284,0.3479983133603948,0.3479983133603948,0.45625897309724817,0.10763612082927777,0.0,0.0,0.40574129355001953,1.6575128741313672,0.0,40,4,6,0.05,0.05,0.03,0.4047247001062924,0.4504667789153116,0.34418117437984797,0.09821972063517054,17.22606000000001,0.7630000000000003,0.8806594299913422,0.19702289656064975,0.007673531560136588,0.0,0.0,0,0.25,0.91,0.48,0.91,0.48,0.54145,0.97097,2.42846,1.4458400000000002,0.766,0.719,2.6,0.208,0.098,0.006,2.63834,0.5551,1.237,0.43255019323443,0.8977861984879303,2.3394198338371552,1.5226153078807096,0.7606699069444234,0.754201349513691,2.5183310986890524,0.20244348592524056,0.11664368098018438,0.016988965770985864,2.4751352092014507,0.5341818603225066,1.3412526652538717,69.23220338983052,0.2783986506883158,0.2783986506883158,0.2783986506883158,0.2783986506883158,0.08610889666342224,0.08610889666342224,0.08610889666342224,0.08610889666342224,0.08610889666342224,0.2783986506883158,0.2783986506883158,0.3764367970462362,0.2783986506883158,0.11492768977932462,0.2490014797807752,0.04504667789153116,0.32876211147034795,0.003397793154197173,0.0016988965770985865,0.0016988965770985865,0.8308107830107001,0.19750826166875432,0.05,0.02,0.0,0.0,4.0,74.0,6.72,,
1438,"Kalajdžić,Saša",FOR,Wolves,6.7,A,0.11,0.1,0,Kalajdžić,"Kalajdžić,Saša",562.0,429414.0,429414.0,2253849.0,15f24fe7,Sasa Kalajdzic,WOL,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.0,0.0,0.0,1.0,0.2663628213053534,0.2871086890412811,0.25881408312282755,0.09414567757903705,0.75032668531347,17.008224021634692,0.839337645184801,9.848790222423973e-06,0.16736919988115193,0.006060849353762286,0.6611818548266909,0.9100808402591357,0.4816933678461386,0.99,0.35,0.10404311452579335,0.10152844365403452,0.10152844365403452,0.0975657645888628,0.14065709618460953,0.21949708430042372,0.1989706078401801,0.10026038474535295,1.8959568854742066,0.0,38,11,4,0.03,0.03,0.0,0.27029130394256534,0.27563897129969267,0.24839470182152282,0.10233212996645209,16.611532583684156,1.0320329070441636,0.6963548099188586,0.15058869950654574,0.005875557510869043,9.547693728506156e-06,0.0,0,0.0294,0.89,0.4,0.91,0.48,0.4479525,0.8002425,2.3507999,1.4027364,0.8331444000000001,0.782136,2.8528524,0.2354832,0.10870200000000001,0.0066636,2.5495384,0.4531575,1.3365108,0.45372431678265013,0.8505989637731177,2.201298827173262,1.4385689745078762,1.0362786151830103,0.8311305968796443,2.8182004828284293,0.2741269605092918,0.35417690814258196,0.006100771984025985,2.3794229105868894,0.448932591312301,1.3955915392205758,72.08666666666666,0.084463055401587,0.084463055401587,0.084463055401587,0.084463055401587,0.11435702119585849,0.11435702119585849,0.11435702119585849,0.11435702119585849,0.11435702119585849,0.084463055401587,0.084463055401587,0.0784769124824999,0.084463055401587,0.0737950933055271,0.23823277343489246,0.02756389712996927,0.25092233158904187,0.0012201543968051972,0.0006100771984025986,0.0006100771984025986,0.703388696887736,0.18078244982091418,0.03,0.02,0.0,0.0,4.0,49.0,11.13,,
1284,"Fraser McKenna,Scott",DEF,Nottm Forest,6.6,A,0.13,0.1,0,McKenna,"Fraser McKenna,Scott",455.0,168281.0,168281.0,230974.0,4e5a4cbc,Scott McKenna,FOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.039,0.04211999999999999,0.04211999999999999,0.01638,0.11540398896702574,33.824999999999996,1.32359,0.012999999999999998,0.17384,0.012099999999999998,0.9299999999999999,0.9699999999999999,0.9099999999999999,1.01,0.0,0.34884150612259507,0.32610752634755785,0.32610752634755785,0.4758564421086239,0.18792300525353495,0.04335822980164984,0.1451425936204,0.4173684475914442,1.6511584938774049,0.0,40,7,13,0.15,0.12,0.1,0.02539518126121879,0.029819660149510006,0.029819660149510006,0.027593490389053916,33.881089961966865,1.2444508971705694,0.10432135566473485,0.16919495400501255,0.013179410535908527,0.014159697269984365,0.0,0,0.25,0.97,0.91,0.97,0.91,0.15834,0.20202,0.29700000000000004,0.41700000000000004,4.19547,1.3086100000000003,5.7480400000000005,1.27651,0.27392,0.053500000000000006,0.168,0.02964,0.81106,0.12206099647839987,0.28375473271420415,0.2858771396950372,0.38485625992315514,4.443967171469716,1.2943220309058627,5.702387086795596,1.2383722461844715,0.34959177941999786,0.04592516738524086,0.14593643762488887,0.024847635590650265,0.7369329139851053,75.07301587301589,0.2816558163990476,0.2816558163990476,0.2816558163990476,0.2816558163990476,0.15033840420282796,0.15033840420282796,0.15033840420282796,0.15033840420282796,0.15033840420282796,0.2816558163990476,0.2816558163990476,0.38556765673070414,0.2816558163990476,0.009035357025301533,0.07783705577581451,0.002981966014951001,0.02952441598961387,0.009185033477048172,0.004592516738524086,0.004592516738524086,0.10328847095518302,0.04125454761741902,0.64,0.33,0.21,0.01,2.0,44.0,17.1,,
613,"Fabiański,Łukasz",GK,West Ham,6.8,A,0.45,0.1,0,Fabianski,"Fabiański,Łukasz",533.0,37096.0,37096.0,23448.0,9328b835,Łukasz Fabiański,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0026700000000000005,0.0,18.038360000000004,0.03348000000000001,0.004000000000000001,0.06206000000000002,0.0024200000000000003,1.0000000000000002,0.9900000000000002,0.9900000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6910702793319148,0.5369692517438672,0.7343290203680598,2.0,0.6853972363690184,41,17,33,0.34,0.34,0.34,0.0,0.0,0.0,0.0026700000000000005,19.283567086620565,0.08347076055277636,0.0,0.016487540995958214,0.00025685880857524615,0.0004245600141739606,0.6853972363690184,1,0.3332,0.99,0.99,0.99,0.99,0.0,0.030260000000000002,0.014759999999999999,0.10578,0.49032000000000003,0.01188,5.74992,0.015120000000000001,0.00432,0.07128000000000001,0.00164,0.0,0.01836,0.0,0.012596635554746594,0.00614429414369001,0.1058596616973496,0.4486669656037452,0.022076948554510194,4.019479199782344,0.051791255917791976,0.06578387745860095,0.04337701161668539,0.0006826993492988901,0.0,0.011455580790616579,65.59999999999998,0.5837199089640914,0.5837199089640914,0.5837199089640914,0.5837199089640914,0.47654982424526326,0.47654982424526326,0.47654982424526326,0.47654982424526326,0.47654982424526326,0.5837199089640914,0.5837199089640914,0.6130678991532563,0.5837199089640914,0.0,0.0038166588886866487,0.0,0.0,0.008675402323337078,0.004337701161668539,0.004337701161668539,0.0,0.004787193233946992,0.11,0.03,0.0,0.0,1.0,42.0,17.66,,
129,"Wood,Chris",FOR,Nottm Forest,7.2,A,0.27,0.1,0,Wood,"Wood,Chris",468.0,60689.0,60689.0,57345.0,4e9a0555,Chris Wood,FOR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2792399582288672,0.3010799441417098,0.27143995084903877,0.09828002530503457,0.7548043788060004,12.188252990909366,0.8164102690106445,4.6047438236229024e-12,0.15475998285597978,0.006049999448218392,0.6599999954347395,0.9099999954636404,0.47999995476120144,1.03,0.15,0.5031655996304076,0.5049337980573549,0.5049337980573549,0.4051995478881441,0.7808850768436786,1.0,1.0,0.4695778804322426,1.4968344003695924,0.0,40,25,32,0.33,0.33,0.23,0.4523647725164983,0.3696892235231955,0.3505374992431479,0.10357774351439938,13.889571134686546,0.2934445708567263,0.9020082194807821,0.08208811813073859,0.0031971193132108006,2.433374670013937e-12,0.0,0,0.3234,0.87,0.38,0.91,0.48,0.4641,0.83226,1.7182499999999998,1.0230000000000001,0.81962,0.7693300000000001,2.7820000000000005,0.22256,0.10486000000000001,0.00642,1.86675,0.4758,1.3235900000000003,0.3178800777847097,0.9770661930799395,1.3532166447491814,0.8963070267581883,1.208959849479824,0.7726555762267566,2.5202118257128854,0.11500009444786968,0.20929380744998638,0.0038157645159705177,1.4737737169140308,0.4705287825190738,1.183253939024652,59.815625,0.40564415639088514,0.40564415639088514,0.40564415639088514,0.40564415639088514,0.6276863404298565,0.6276863404298565,0.6276863404298565,0.6276863404298565,0.6276863404298565,0.40564415639088514,0.40564415639088514,0.327949040279462,0.40564415639088514,0.11041867419443967,0.2701609841485847,0.03696892235231955,0.341979244032455,0.0007631529031941036,0.0003815764515970518,0.0003815764515970518,0.875736135418235,0.19161138389819277,0.0,0.0,0.0,0.0,4.0,49.0,16.57,,
111,"Mee,Ben",DEF,Brentford,8.0,I,2.2,0.1,0,Mee,"Mee,Ben",109.0,51927.0,51927.0,23379.0,8df7a2fb,Ben Mee,BRE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.04949646656001842,0.0534565884027764,0.05345671024553439,0.020797554250995092,0.14462386595386278,32.020791943029494,1.2741951865488557,0.012999015412056683,0.16563987569577213,0.009099440015607238,0.9299889233856377,0.9699975385301416,0.909984000445921,1.02,0.0,0.8717125988724194,0.8920661777939048,0.8920661777939048,0.7358732103425379,0.9717139958838984,1.0,1.0,0.8365247224872756,1.1282874011275807,0.0,39,23,49,0.56,0.56,0.46,0.03630002652509679,0.0688906584903645,0.06889067164131908,0.027156620141277003,38.823413719859275,1.8637374251174097,0.1935760293692649,0.04978410498832982,0.002916275703783639,0.004166048982604364,0.0,74,0.5488000000000001,0.95,0.75,0.97,0.91,0.20097,0.25641,0.28116,0.39476,4.0386299999999995,1.2596900000000002,5.53316,1.22879,0.26368,0.051500000000000004,0.15904,0.03762,0.78074,0.1714827030924525,0.31757302176259655,0.4053169303676994,0.37079323700405387,4.142127056178252,1.461850370458698,5.047143092028213,1.0406202168169336,1.4668754169830418,0.047742692587848266,0.2406972748150487,0.04629942794646305,0.5235249169069192,72.92878787878789,0.7373592435112387,0.7373592435112387,0.7373592435112387,0.7373592435112387,0.7950092087813246,0.7950092087813246,0.7950092087813246,0.7950092087813246,0.7950092087813246,0.7373592435112387,0.7373592435112387,0.6002059846214244,0.7373592435112387,0.021080545522243636,0.08618241047596839,0.006889065849036451,0.06753987415815596,0.009548538517569654,0.004774269258784827,0.004774269258784827,0.1897804209502597,0.0483506192096219,0.73,0.38,0.28,0.01,2.0,48.0,19.66,,
1255,"Enciso ,Julio",MID,Brighton,7.9,A,0.44,0.1,0,Enciso,"Enciso ,Julio",130.0,474120.0,474120.0,1695163.0,9cfbad36,Julio César Enciso,BHA,0.12,0.0,0.13,0.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2701450526654812,0.26740206181179904,0.23841303375773656,0.19127740373174384,0.8936162416446012,40.56727935725644,1.1862007899647082,0.0007503986828694734,0.12052194611011596,0.002391335334745123,0.6288169075596508,0.9012289989097317,0.3551057935606433,0.99,0.0,0.19459739967460285,0.19459739967460285,0.19459739967460285,0.14943140327658833,0.20972866571120807,0.09587940111741662,0.0,0.17692567649893212,1.8054026003253971,0.0,40,13,17,0.17,0.15,0.03,0.3029567323663645,0.29741125415763314,0.2740634155819853,0.2038369321489899,38.976993818539825,1.1862007899647082,1.0519365229245654,0.11989308844541496,0.0018456860860147218,0.0005791744837340343,0.0,22,0.1666,0.88,0.27,0.9,0.33,1.6295064,1.974317,4.122661399999999,1.9976956999999997,0.5610504000000001,0.8435565,4.1009094,0.44738580000000006,0.2253762,0.0103695,4.1271087,0.28380330000000004,1.0229721,1.5905478425596435,1.9078881850333882,4.763984112789448,1.98561483192037,0.48696391430484787,0.933121033864129,4.060299902317869,0.4305215263864659,0.37096759834386245,0.00872598580027673,4.5164181123653035,0.3046530289941425,1.082909081667164,59.650000000000006,0.1584950286632209,0.1584950286632209,0.1584950286632209,0.1584950286632209,0.1685253406643425,0.1685253406643425,0.1685253406643425,0.1685253406643425,0.1685253406643425,0.1584950286632209,0.1584950286632209,0.11954512262127065,0.1584950286632209,0.08139683442784963,0.5279312792955946,0.029741125415763316,0.2768317329110963,0.0017451971600553461,0.0008725985800276731,0.0008725985800276731,1.0625621443682478,0.2983619119037944,0.74,0.07,0.05,0.0,3.0,50.0,13.32,,
